"","999
021","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","999
030","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","999
033","2","***","","","","","","","","","","",".",".","",".",".",".",".","."
"Independent Work","Course Total","9","3.875","77.8","22.2",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"POLI SCI
778","Dept. Total","4108","3.181","23.6","25.7","26.9","11.6","6.6","1.4","0.9","1.7","",".","0.5","",".","0.6","0.1","0.3","0.2","0.0"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"778
POLI SCI","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","350","2.923","15.7","17.7","31.7","17.1","14.0","2.0","1.7",".","",".",".","",".",".",".",".",".","."
"Sophomore","","1057","3.128","19.9","25.4","30.5","13.7","7.7","1.1","0.9","0.6","",".","0.1","",".",".",".","0.1","0.1","."
"Junior","","1137","3.195","23.8","27.4","28.4","10.8","6.0","1.7","1.1","0.3","",".","0.2","",".",".",".","0.4","0.1","."
"Senior","","1333","3.229","25.0","27.0","25.3","11.1","5.6","1.4","0.6","2.6","",".","0.6","",".",".","0.2","0.2","0.4","."
"Undergraduates","","3877","3.163","22.4","25.8","28.2","12.3","7.0","1.5","0.9","1.1","",".","0.3","",".",".","0.1","0.2","0.2","."
"Special","","25","3.532","36.0","36.0","8.0",".",".","4.0",".",".","",".",".","",".",".",".","12.0","4.0","."
"Graduate","","205","3.761","44.4","21.5","3.9",".",".",".","0.5","12.2","",".","4.4","",".","11.2","1.0",".",".","1.0"
"Prof Yr 3","","1","3.500",".","100.0",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Professionals","","1","3.500",".","100.0",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"","Dept. Total","4108","3.181","23.6","25.7","26.9","11.6","6.6","1.4","0.9","1.7","",".","0.5","",".","0.6","0.1","0.3","0.2","0.0"
