"","991
001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","991
004","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","991
010","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Linguistc&Germanic Philolgy","Course Total","6","",".",".",".",".",".",".",".","33.3",".",".",".","66.7",".",".",".","."
"GERMAN
424","Dept. Total","762","3.550","47.4","22.6","15.4","3.8","2.6","0.4","0.5","4.9","0.1",".",".","1.4","0.5","0.3",".","0.1"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"424
GERMAN","","","","","","","","","","","","","","","","","","",""
"Freshmen","","74","3.563","48.6","28.4","16.2","2.7","1.4",".","1.4",".",".",".",".",".",".",".",".","1.4"
"Sophomore","","211","3.523","45.5","28.0","18.5","3.3","4.3","0.5",".",".",".",".",".",".",".",".",".","."
"Junior","","154","3.533","44.8","26.0","22.7","1.9","2.6",".","0.6","0.6",".",".",".",".",".","0.6",".","."
"Senior","","182","3.466","47.3","20.3","13.2","9.3","3.3","1.1","0.5","4.9",".",".",".",".",".",".",".","."
"Undergraduates","","621","3.515","46.2","25.3","17.7","4.7","3.2","0.5","0.5","1.6",".",".",".",".",".","0.2",".","0.2"
"Special","","13","3.796","46.2","7.7","7.7",".",".",".",".","30.8",".",".",".",".",".","7.7",".","."
"Graduate","","126","3.847","53.2","11.1","4.8",".",".",".",".","18.3","0.8",".",".","8.7","3.2",".",".","."
"Prof Yr 1","","1","0.000",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".",".","."
"Prof Yr 3","","1","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Professionals","","2","2.000","50.0",".",".",".",".",".","50.0",".",".",".",".",".",".",".",".","."
"","Dept. Total","762","3.550","47.4","22.6","15.4","3.8","2.6","0.4","0.5","4.9","0.1",".",".","1.4","0.5","0.3",".","0.1"
