"L&S","","","","","","","","","","","","","","","","","","","","",""
"GEOLOGY & GEOPHYSICS","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"420
GEOLOGY","","","","","","","","","","","","","","","","","","","","",""
"GEOLOGY
420","Dept. Total","2356","2.860","17.2","13.8","25.5","12.9","16.6","3.7","1.5","7.4","",".","0.1","",".","0.8","0.0","0.5","0.0","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"420
GEOLOGY","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","356","2.588","9.3","12.6","25.8","15.4","26.7","5.6","3.1",".","",".",".","",".",".",".","1.1","0.3","."
"Sophomore","","471","2.801","17.8","11.9","27.6","13.0","22.5","4.7","1.7","0.2","",".","0.2","",".",".",".","0.4",".","."
"Junior","","500","2.887","19.2","15.0","29.2","13.8","16.4","4.6","1.0","0.8","",".",".","",".",".",".",".",".","."
"Senior","","835","2.952","16.6","15.8","27.1","14.3","12.7","2.4","1.3","9.1","",".","0.1","",".",".","0.1","0.5",".","."
"Undergraduates","","2162","2.831","16.3","14.2","27.5","14.1","18.0","3.9","1.6","3.7","",".","0.1","",".",".","0.0","0.5","0.0","."
"Special","","16","2.925","18.8","18.8","12.5",".","6.3","6.3","6.3","25.0","",".",".","",".",".",".","6.3",".","."
"Graduate","","177","3.777","28.2","6.8","2.8","0.6",".",".",".","50.3","",".",".","",".","11.3",".",".",".","."
"Prof Yr 3","","1","3.500",".","100.0",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Professionals","","1","3.500",".","100.0",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"","Dept. Total","2356","2.860","17.2","13.8","25.5","12.9","16.6","3.7","1.5","7.4","",".","0.1","",".","0.8","0.0","0.5","0.0","."
