"EGR","","","","","","","","","","","","","","","","","","","","",""
"","CIVIL AND ENVIRONMENTAL EN Section","","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","","","Grades","GPA","","","","","","","","","","","","","","","",""
"240
CIV ENGR","","","","","","","","","","","","","","","","","","","","",""
"Cooperative Education Prog","1","001","","11","3.636","90.9",".",".",".",".",".","9.1",".",".",".",".",".",".",".",".","."
"Engr Spatial Measurements","251","001","","49","3.367","20.4","42.9","28.6","6.1","2.0",".",".",".",".",".",".",".",".",".",".","."
"Intro-Aerial Photo Systems","301","001","","16","2.813","18.8","18.8","6.3","31.3","18.8","6.3",".",".",".",".",".",".",".",".",".","."
"Elec-op&Micro Remote Sensng","302","001","","21","2.857","23.8","9.5","14.3","19.0","33.3",".",".",".",".",".",".",".",".",".",".","."
"Remote Sensng Digtl Image","303","001","","14","3.143","28.6","14.3","28.6","14.3","14.3",".",".",".",".",".",".",".",".",".",".","."
"Remote Sensng Vis Image&GIS","304","001","","10","3.800","60.0","40.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Fundmnt Comput-Land Inf Sys","307","001","","9","3.125","22.2","11.1","22.2","33.3",".",".",".",".",".",".",".",".",".","11.1",".","."
"Spatl Framewk-Land Info Sys","308","001","","10","3.450","40.0","20.0","30.0","10.0",".",".",".",".",".",".",".",".",".",".",".","."
"Fluid Mechanics","310","001","","51","2.450","7.8","15.7","17.6","13.7","25.5","15.7","2.0","2.0",".",".",".",".",".",".",".","."
"Hydroscience","311","001","","45","2.811","15.6","20.0","24.4","17.8","11.1","8.9","2.2",".",".",".",".",".",".",".",".","."
"Hydrology","315","001","","17","3.250","41.2","5.9","23.5","5.9","17.6",".",".","5.9",".",".",".",".",".",".",".","."
"Hydraulic Engineering","316","001","","7","3.286","14.3","28.6","57.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"Environmental Engineering","320","001","","96","2.849","19.8","3.1","42.7","2.1","29.2","3.1",".",".",".",".",".",".",".",".",".","."
"Dsgn-Wastewtr Treatmnt Plnt","326","001","","13","3.462","23.1","46.2","30.8",".",".",".",".",".",".",".",".",".",".",".",".","."
"Soil Mechanics","330","001","","52","2.510","15.4","3.8","17.3","21.2","28.8","13.5",".",".",".",".",".",".",".",".",".","."
"Structural Analysis I","340","001","","46","3.326","37.0","17.4","32.6","4.3","6.5","2.2",".",".",".",".",".",".",".",".",".","."
"Steel Structures I","345","001","","50","3.020","14.0","12.0","56.0",".","18.0",".",".",".",".",".",".",".",".",".",".","."
"Intro to Geographc Info Sys","357","001","","9","3.000","22.2",".","33.3","22.2","11.1",".",".","11.1",".",".",".",".",".",".",".","."
"Transportation Engineering","370","001","","42","3.274","23.8","33.3","23.8","11.9","7.1",".",".",".",".",".",".",".",".",".",".","."
"On-Site Waste Water Treatment","372","001","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Geom Anal-Vert Aerial Photo","403","001","","10","3.150","20.0","10.0","60.0",".","10.0",".",".",".",".",".",".",".",".",".",".","."
"Environmentl Engineerng Lab","424","001","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Solid&Hazardous Wastes Engr","427","001","","18","3.594","27.8","50.0","11.1",".",".",".",".","11.1",".",".",".",".",".",".",".","."
"Structural Analysis II","440","001","","16","3.156","31.3","18.8","18.8","12.5","18.8",".",".",".",".",".",".",".",".",".",".","."
"Legal Aspects-Engineering","491","001","","40","3.103","17.5","17.5","35.0","22.5","5.0",".",".","2.5",".",".",".",".",".",".",".","."
"","498","001","","31","3.871","80.6","12.9","6.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"","498","002","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"","498","003","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Constructn Project Managmnt","","Course Total","","37","3.892","83.8","10.8","5.4",".",".",".",".",".",".",".",".",".",".",".",".","."
"Water Chemistry","500","001","","32","3.688","62.5","12.5","25.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"Water Analysis-Intermediate","501","001","","26","3.346","19.2","46.2","23.1","7.7","3.8",".",".",".",".",".",".",".",".",".",".","."
"Water Anal Intermediate Lab","503","001","","20","3.800","75.0","20.0",".",".","5.0",".",".",".",".",".",".",".",".",".",".","."
"Seepage and Slopes","530","001","","13","3.346","38.5","15.4","23.1","23.1",".",".",".",".",".",".",".",".",".",".",".","."
"Envr Inpact-Transprtatn Sys","570","001","","15","3.714","40.0","53.3",".",".",".",".",".",".",".",".",".",".","6.7",".",".","."
"Urban Transport Planning","571","001","","19","3.722","73.7",".","15.8",".","5.3",".",".",".",".",".",".",".","5.3",".",".","."
"Geometric Dsgn-Transprt Fac","573","001","","17","3.438","23.5","41.2","23.5","5.9",".",".",".",".",".",".",".",".","5.9",".",".","."
"Advanced Highway Design","576","001","","11","3.750","45.5","45.5",".",".",".",".",".","9.1",".",".",".",".",".",".",".","."
"Seminar-Transportation Engr","579","001","","25","4.000","92.0",".",".",".",".",".",".","4.0",".",".",".",".","4.0",".",".","."
"","596","001","","16","3.875","75.0","25.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","596","002","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Constructability Analysis","","Course Total","","17","3.882","76.5","23.5",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"April 01, 2013","","","","","","","","","","","","","","","","","","","","Page 109 of 382",""
