"TERM : 1012","","","","","Percentage Distribution of Grades","","","","","","","","","","","","","","Office of the Registrar","",""
"Fall 2000-2001","","","","","","","","","","","","","","","","","","","Institutional Reporting","",""
"","","","","","University of Wisconsin - Madison","","","","","","","","","","","","","","","",""
"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","",""
"PHM","","","","","","","","","","","","","","","","","","","","",""
"PHARMACEUTICAL SCIENCES","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"718
PHM SCI","","","","","","","","","","","","","","","","","","","","",""
"PHM SCI
718","Dept. Total","1476","3.106","23.3","17.1","24.5","12.2","10.3","0.9","0.3","1.8","",".","8.1","",".","0.9","0.2","0.1","0.1","0.1"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"718
PHM SCI","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","1","3.000",".",".","100.0",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Sophomore","","33","2.825","15.2","18.2","27.3","9.1","9.1","6.1","3.0","3.0","",".",".","",".",".",".","6.1",".","3.0"
"Junior","","143","3.172","23.8","24.5","30.1","11.2","5.6","2.1","0.7","1.4","",".",".","",".",".",".",".",".","0.7"
"Senior","","196","3.259","33.7","17.3","25.5","8.7","11.7","1.5","0.5","1.0","",".",".","",".",".",".",".",".","."
"Undergraduates","","373","3.196","28.2","20.1","27.6","9.7","9.1","2.1","0.8","1.3","",".",".","",".",".",".","0.5",".","0.5"
"Special","","5","3.464","60.0",".",".","40.0",".",".",".",".","",".",".","",".",".",".",".",".","."
"Graduate","","76","3.720","39.5","11.8","1.3","1.3",".",".",".","28.9","",".",".","",".","17.1",".",".",".","."
"Prof Yr 1","","147","3.004","10.9","24.5","28.6","22.4","8.2",".","1.4",".","",".","4.1","",".",".",".",".",".","."
"Prof Yr 2","","684","3.050","21.8","14.5","21.8","11.5","12.4","0.9",".",".","",".","16.5","",".",".","0.4",".","0.1","."
"Prof Yr 3","","190","3.102","21.6","17.4","35.3","15.3","10.5",".",".",".","",".",".","",".",".",".",".",".","."
"Prof Yr 4","","1","2.000",".",".",".",".","100.0",".",".",".","",".",".","",".",".",".",".",".","."
"Professionals","","1022","3.046","20.2","16.4","25.2","13.8","11.5","0.6","0.2",".","",".","11.6","",".",".","0.3",".","0.1","."
"","Dept. Total","1476","3.106","23.3","17.1","24.5","12.2","10.3","0.9","0.3","1.8","",".","8.1","",".","0.9","0.2","0.1","0.1","0.1"
