"LAW","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"528
LAW","","","","","","","","","","","","","","","","","","",""
"Taxatn:Bus & Persnl Planng","329
002","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Intro to American Law","601
001","31","3.548","35.5","38.7","25.8",".",".",".",".",".",".",".",".",".",".",".",".","."
"Legal Sources","602
001","28","3.321","21.4","28.6","42.9","7.1",".",".",".",".",".",".",".",".",".",".",".","."
"","711
001","82","3.445","37.8","19.5","37.8","3.7","1.2",".",".",".",".",".",".",".",".",".",".","."
"","711
002","95","3.458","34.7","26.3","34.7","4.2",".",".",".",".",".",".",".",".",".",".",".","."
"","711
003","20","3.625","55.0","15.0","30.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"","711
004","22","3.614","59.1","9.1","27.3","4.5",".",".",".",".",".",".",".",".",".",".",".","."
"","711
005","20","3.350","35.0","10.0","45.0","10.0",".",".",".",".",".",".",".",".",".",".",".","."
"","006
711","23","3.435","43.5","13.0","34.8","4.3",".","4.3",".",".",".",".",".",".",".",".",".","."
"Contracts I","Course Total","262","3.469","40.1","19.5","35.5","4.2","0.4","0.4",".",".",".",".",".",".",".",".",".","."
"Legal Process","713
001","25","3.260","40.0","16.0","16.0","12.0","16.0",".",".",".",".",".",".",".",".",".",".","."
"","714
001","85","3.559","49.4","21.2","23.5","3.5","2.4",".",".",".",".",".",".",".",".",".",".","."
"","714
002","87","3.483","34.5","29.9","33.3","2.3",".",".",".",".",".",".",".",".",".",".",".","."
"","003
714","97","3.526","42.3","23.7","30.9","3.1",".",".",".",".",".",".",".",".",".",".",".","."
"Civil Procedure I","Course Total","269","3.522","42.0","24.9","29.4","3.0","0.7",".",".",".",".",".",".",".",".",".",".","."
"","001
715","92","3.391","35.9","10.9","50.0","2.2","1.1",".",".",".",".",".",".",".",".",".",".","."
"","002
715","86","3.384","37.2","20.9","30.2","4.7","4.7","2.3",".",".",".",".",".",".",".",".",".","."
"","715
003","19","3.526","47.4","10.5","42.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"","715
004","20","3.550","45.0","20.0","35.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"","715
005","25","3.400","24.0","32.0","44.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"","006
715","31","3.597","45.2","29.0","25.8",".",".",".",".",".",".",".",".",".",".",".",".","."
"Torts I","Course Total","273","3.434","37.7","18.7","38.8","2.2","1.8","0.7",".",".",".",".",".",".",".",".",".","."
"Contracts II","721
001","25","3.447","32.0","8.0","32.0","4.0",".",".",".","24.0",".",".",".",".",".",".",".","."
"","723
001","19","3.316","21.1","31.6","36.8","10.5",".",".",".",".",".",".",".",".",".",".",".","."
"","723
002","17","3.324","23.5","29.4","35.3","11.8",".",".",".",".",".",".",".",".",".",".",".","."
"","003
723","19","3.368","26.3","26.3","42.1","5.3",".",".",".",".",".",".",".",".",".",".",".","."
"","723
004","19","3.289","15.8","31.6","47.4","5.3",".",".",".",".",".",".",".",".",".",".",".","."
"","005
723","18","3.417","22.2","38.9","38.9",".",".",".",".",".",".",".",".",".",".",".",".","."
"","006
723","18","3.389","22.2","33.3","44.4",".",".",".",".",".",".",".",".",".",".",".",".","."
"","723
007","20","3.325","20.0","35.0","35.0","10.0",".",".",".",".",".",".",".",".",".",".",".","."
"","723
008","19","3.447","31.6","31.6","31.6","5.3",".",".",".",".",".",".",".",".",".",".",".","."
"","009
723","19","3.368","26.3","31.6","31.6","10.5",".",".",".",".",".",".",".",".",".",".",".","."
"","723
010","17","3.353","23.5","35.3","29.4","11.8",".",".",".",".",".",".",".",".",".",".",".","."
"","723
011","20","3.325","15.0","45.0","30.0","10.0",".",".",".",".",".",".",".",".",".",".",".","."
"","723
012","18","3.389","16.7","44.4","38.9",".",".",".",".",".",".",".",".",".",".",".",".","."
"","723
013","19","3.342","15.8","36.8","47.4",".",".",".",".",".",".",".",".",".",".",".",".","."
"","723
014","19","3.263","15.8","42.1","26.3","10.5","5.3",".",".",".",".",".",".",".",".",".",".","."
"Legal Research and Writing","Course Total","261","3.351","21.1","35.2","36.8","6.5","0.4",".",".",".",".",".",".",".",".",".",".","."
"","001
726","82","3.354","29.3","20.7","41.5","8.5",".",".",".",".",".",".",".",".",".",".",".","."
"","726
002","85","3.435","34.1","25.9","35.3","2.4","2.4",".",".",".",".",".",".",".",".",".",".","."
"","726
003","21","3.571","38.1","38.1","23.8",".",".",".",".",".",".",".",".",".",".",".",".","."
"","726
004","25","3.540","44.0","20.0","36.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"","726
005","22","3.682","50.0","36.4","13.6",".",".",".",".",".",".",".",".",".",".",".",".","."
"","006
726","22","3.500","40.9","18.2","40.9",".",".",".",".",".",".",".",".",".",".",".",".","."
