"Section","","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","","Grades","GPA","","","","","","","","","","","","","","","",""
"100","001","","16","3.100","25.0","18.8","25.0",".","25.0",".",".",".",".",".",".",".",".",".","6.3","."
"100","002","","19","3.158","31.6","31.6","26.3",".",".",".","10.5",".",".",".",".",".",".",".",".","."
"100","003","","17","3.235","11.8","41.2","35.3","5.9","5.9",".",".",".",".",".",".",".",".",".",".","."
"100","004","","17","2.941","11.8","17.6","35.3","17.6","17.6",".",".",".",".",".",".",".",".",".",".","."
"100","006","","17","3.588","35.3","47.1","17.6",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","007","","18","3.333","27.8","27.8","33.3","5.6","5.6",".",".",".",".",".",".",".",".",".",".","."
"100","008","","19","3.684","47.4","42.1","10.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","009","","17","3.529","29.4","58.8",".","11.8",".",".",".",".",".",".",".",".",".",".",".","."
"100","010","","19","3.474","31.6","36.8","26.3","5.3",".",".",".",".",".",".",".",".",".",".",".","."
"100","011","","16","3.313","18.8","31.3","43.8","6.3",".",".",".",".",".",".",".",".",".",".",".","."
"100","012","","17","3.156","23.5","23.5","17.6","17.6","11.8",".",".",".",".",".",".",".",".","5.9",".","."
"100","013","","19","3.211","21.1","21.1","42.1","10.5","5.3",".",".",".",".",".",".",".",".",".",".","."
"100","014","","19","2.816",".","26.3","36.8","21.1","10.5","5.3",".",".",".",".",".",".",".",".",".","."
"100","015","","17","2.971","35.3","17.6","23.5",".","11.8",".","11.8",".",".",".",".",".",".",".",".","."
"100","016","","20","3.150","15.0","35.0","25.0","15.0","10.0",".",".",".",".",".",".",".",".",".",".","."
"100","017","","18","2.611",".","16.7","22.2","38.9","16.7","5.6",".",".",".",".",".",".",".",".",".","."
"100","018","","20","3.425","40.0","20.0","25.0","15.0",".",".",".",".",".",".",".",".",".",".",".","."
"100","019","","18","3.639","55.6","27.8","11.1",".","5.6",".",".",".",".",".",".",".",".",".",".","."
"100","020","","19","2.789","31.6","10.5","15.8","21.1","5.3","5.3","10.5",".",".",".",".",".",".",".",".","."
"100","021","","19","3.211","21.1","26.3","31.6","15.8","5.3",".",".",".",".",".",".",".",".",".",".","."
"100","022","","19","3.053","5.3","31.6","57.9",".",".",".","5.3",".",".",".",".",".",".",".",".","."
"100","023","","17","3.118","17.6","35.3","35.3",".","5.9",".","5.9",".",".",".",".",".",".",".",".","."
"100","024","","19","3.211","26.3","26.3","26.3","15.8",".","5.3",".",".",".",".",".",".",".",".",".","."
"100","025","","19","3.447","31.6","26.3","42.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","027","","19","2.947","15.8","21.1","42.1",".","15.8",".","5.3",".",".",".",".",".",".",".",".","."
"100","028","","18","2.833","22.2","11.1","38.9","11.1","5.6",".","11.1",".",".",".",".",".",".",".",".","."
"100","029","","19","3.263","21.1","36.8","15.8","26.3",".",".",".",".",".",".",".",".",".",".",".","."
"100","030","","17","2.676",".","35.3","35.3","5.9","11.8",".","11.8",".",".",".",".",".",".",".",".","."
"100","031","","19","3.684","52.6","36.8","5.3","5.3",".",".",".",".",".",".",".",".",".",".",".","."
"100","032","","18","3.194","16.7","16.7","55.6","11.1",".",".",".",".",".",".",".",".",".",".",".","."
"100","033","","19","3.368","21.1","42.1","26.3","10.5",".",".",".",".",".",".",".",".",".",".",".","."
"100","034","","19","3.500","36.8","31.6","26.3","5.3",".",".",".",".",".",".",".",".",".",".",".","."
"100","035","","17","3.029","11.8","17.6","41.2","23.5","5.9",".",".",".",".",".",".",".",".",".",".","."
"100","037","","20","2.775","10.0","30.0","30.0","5.0","5.0","20.0",".",".",".",".",".",".",".",".",".","."
"100","038","","18","3.417","22.2","38.9","38.9",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","039","","18","3.167","16.7","16.7","50.0","16.7",".",".",".",".",".",".",".",".",".",".",".","."
"100","040","","19","3.421","15.8","52.6","31.6",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","041","","19","3.526","42.1","31.6","15.8","10.5",".",".",".",".",".",".",".",".",".",".",".","."
"100","042","","18","3.000","16.7","33.3","22.2","11.1","11.1",".","5.6",".",".",".",".",".",".",".",".","."
"100","043","","17","3.529","11.8","82.4","5.9",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","044","","18","3.556","33.3","44.4","22.2",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","045","","19","2.947","15.8","31.6","26.3","10.5","5.3","5.3","5.3",".",".",".",".",".",".",".",".","."
"100","046","","19","3.500","36.8","47.4",".","10.5","5.3",".",".",".",".",".",".",".",".",".",".","."
"100","047","","17","3.000",".","23.5","52.9","23.5",".",".",".",".",".",".",".",".",".",".",".","."
"100","048","","21","3.571","42.9","38.1","9.5","9.5",".",".",".",".",".",".",".",".",".",".",".","."
"100","049","","17","2.824","11.8","23.5","29.4","11.8","17.6",".","5.9",".",".",".",".",".",".",".",".","."
"","","","","","","","","","","","","","","","","","","","Page 193 of 382",""
