"MATHEMATICS","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"600
MATH","","","","","","","","","","","","","","","","","","",""
"Intro to Math Statistics","309
001","15","3.100","40.0","6.7","33.3",".","13.3",".","6.7",".",".",".",".",".",".",".",".","."
"","319
001","18","2.611","16.7","11.1","27.8","11.1","16.7","11.1","5.6",".",".",".",".",".",".",".",".","."
"","319
002","31","2.887","25.8","9.7","38.7",".","12.9","9.7","3.2",".",".",".",".",".",".",".",".","."
"","003
319","31","2.597","12.9","16.1","22.6","19.4","12.9","9.7","6.5",".",".",".",".",".",".",".",".","."
"","004
319","28","2.571","17.9","10.7","10.7","17.9","35.7",".","7.1",".",".",".",".",".",".",".",".","."
"","319
005","25","2.780","20.0","4.0","28.0","16.0","28.0","4.0",".",".",".",".",".",".",".",".",".","."
"","006
319","31","3.100","12.9","38.7","22.6","6.5","12.9","3.2",".","3.2",".",".",".",".",".",".",".","."
"","007
319","11","2.591","9.1","18.2","27.3","9.1","18.2","18.2",".",".",".",".",".",".",".",".",".","."
"","008
319","9","2.611","22.2",".","22.2","11.1","33.3","11.1",".",".",".",".",".",".",".",".",".","."
"Tech-Ordinary Diff Equation","Course Total","184","2.751","17.4","15.2","25.0","11.4","20.1","7.1","3.3","0.5",".",".",".",".",".",".",".","."
"","320
001","27","2.870","18.5","11.1","29.6","22.2","14.8",".","3.7",".",".",".",".",".",".",".",".","."
"","320
002","25","2.979","28.0","16.0","20.0","12.0","12.0","4.0","4.0","4.0",".",".",".",".",".",".",".","."
"","320
003","26","2.904","23.1",".","42.3","19.2","11.5",".","3.8",".",".",".",".",".",".",".",".","."
"","320
004","26","3.096","34.6","15.4","19.2","19.2","3.8","3.8","3.8",".",".",".",".",".",".",".",".","."
"","320
005","35","2.586","8.6","11.4","31.4","14.3","22.9","8.6","2.9",".",".",".",".",".",".",".",".","."
"","320
006","32","3.016","25.0","21.9","18.8","18.8","6.3","9.4",".",".",".",".",".",".",".",".",".","."
"","007
320","19","2.895","26.3","5.3","36.8","5.3","21.1",".","5.3",".",".",".",".",".",".",".",".","."
"","008
320","28","2.759","14.3","21.4","10.7","25.0","17.9","3.6","3.6",".",".",".",".",".",".",".",".","3.6"
"Linear Alg & Diff Equations","Course Total","218","2.877","21.6","13.3","25.7","17.4","13.8","4.1","3.2","0.5",".",".",".",".",".",".",".","0.5"
"Appl Mathematical Analysis","321
001","33","3.212","36.4","21.2","12.1","15.2","12.1","3.0",".",".",".",".",".",".",".",".",".","."
"","340
002","30","2.833","16.7","23.3","30.0","3.3","13.3","10.0","3.3",".",".",".",".",".",".",".",".","."
"","003
340","33","2.985","30.3","9.1","27.3","12.1","15.2","3.0","3.0",".",".",".",".",".",".",".",".","."
"","340
005","23","2.783","30.4",".","26.1","17.4","13.0","8.7","4.3",".",".",".",".",".",".",".",".","."
"","340
006","35","2.971","17.1","17.1","40.0","11.4","8.6","2.9","2.9",".",".",".",".",".",".",".",".","."
"","007
340","30","3.033","40.0",".","33.3","6.7","6.7","13.3",".",".",".",".",".",".",".",".",".","."
"Elem Matrix&Linear Algebra","Course Total","151","2.930","26.5","10.6","31.8","9.9","11.3","7.3","2.6",".",".",".",".",".",".",".",".","."
"Topics-Multi-Var Calc&Diff Eq","376
001","11","3.591","54.5","9.1","36.4",".",".",".",".",".",".",".",".",".",".",".",".","."
"Appl Dyn Sys, Chaos&Modelng","415
001","10","3.500","40.0","30.0",".","20.0",".",".",".","10.0",".",".",".",".",".",".",".","."
"","431
001","23","3.043","13.0","21.7","39.1","13.0","13.0",".",".",".",".",".",".",".",".",".",".","."
"","002
431","19","3.206","26.3","21.1","15.8","15.8","10.5",".",".",".",".",".",".",".",".","5.3",".","5.3"
"","431
003","23","3.022","26.1","8.7","34.8","4.3","26.1",".",".",".",".",".",".",".",".",".",".","."
"Intro-Theory of Probability","Course Total","65","3.079","21.5","16.9","30.8","10.8","16.9",".",".",".",".",".",".",".",".","1.5",".","1.5"
"Intro to Modern Algebra","441
001","16","3.125","6.3","25.0","62.5",".","6.3",".",".",".",".",".",".",".",".",".",".","."
"Applied Linear Algebra","443
001","12","3.083","16.7","50.0","8.3",".","16.7","8.3",".",".",".",".",".",".",".",".",".","."
"College Geometry I","461
001","31","3.306","51.6",".","22.6","16.1","6.5","3.2",".",".",".",".",".",".",".",".",".","."
"History of Mathematics","473
001","12","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","475
001","29","2.672","24.1","6.9","24.1","10.3","17.2","13.8","3.4",".",".",".",".",".",".",".",".","."
"","475
002","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Intro-Combinatorics","Course Total","30","2.650","23.3","6.7","23.3","10.0","20.0","13.3","3.3",".",".",".",".",".",".",".",".","."
"Undergraduate Seminar","490
001","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Numerical Linear Algebra","513
001","5","***","","","","","","","","","",".",".",".",".",".",".","."
"","521
001","13","3.000","30.8","15.4","30.8",".","15.4",".","7.7",".",".",".",".",".",".",".",".","."
"","521
002","14","3.231","28.6","7.1","42.9","7.1","7.1",".",".",".",".",".",".",".",".",".",".","7.1"
"","521
003","10","3.100","10.0","30.0","30.0","30.0",".",".",".",".",".",".",".",".",".",".",".","."
"April 01, 2013","","","","","","","","","","","","","","","","","","Page 241 of 382",""
