"SPANISH (SPANISH AND PORTU Section","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"912
SPANISH","","","","","","","","","","","","","","","","","","",""
"","204
016","10","3.000",".","40.0","30.0","20.0","10.0",".",".",".",".",".",".",".",".",".",".","."
"","018
204","14","3.423","42.9","14.3","21.4","7.1","7.1",".",".",".",".",".",".",".",".","7.1",".","."
"","204
019","23","3.341","34.8","34.8","8.7","13.0",".",".","4.3",".",".",".",".",".",".",".",".","4.3"
"","204
020","23","3.739","69.6","17.4","8.7",".","4.3",".",".",".",".",".",".",".",".",".",".","."
"","204
021","13","3.615","53.8","30.8","7.7",".","7.7",".",".",".",".",".",".",".",".",".",".","."
"","204
022","15","3.333","40.0","13.3","26.7","13.3","6.7",".",".",".",".",".",".",".",".",".",".","."
"Fourth Semester Spanish","Course Total","378","3.274","34.1","21.4","23.3","9.5","7.4","0.5","1.6","1.3",".",".",".",".",".","0.3",".","0.5"
"","223
001","22","2.795","36.4","4.5","22.7","9.1","13.6",".","13.6",".",".",".",".",".",".",".",".","."
"","002
223","19","3.611","57.9","21.1","10.5",".",".","5.3",".","5.3",".",".",".",".",".",".",".","."
"","223
003","27","3.667","55.6","22.2","22.2",".",".",".",".",".",".",".",".",".",".",".",".","."
"","223
004","24","3.479","45.8","16.7","29.2","4.2","4.2",".",".",".",".",".",".",".",".",".",".","."
"","005
223","24","3.604","50.0","37.5","8.3",".",".","4.2",".",".",".",".",".",".",".",".",".","."
"","223
006","22","3.682","45.5","45.5","9.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"Intro to Hispanic Cultures","Course Total","138","3.478","48.6","24.6","17.4","2.2","2.9","1.4","2.2","0.7",".",".",".",".",".",".",".","."
"","224
001","28","3.607","60.7","28.6","3.6",".","3.6",".","3.6",".",".",".",".",".",".",".",".","."
"","224
002","23","3.543","30.4","52.2","13.0","4.3",".",".",".",".",".",".",".",".",".",".",".","."
"","224
003","24","3.000","12.5","29.2","29.2","12.5","8.3",".","4.2","4.2",".",".",".",".",".",".",".","."
"","224
004","21","2.952","28.6","9.5","9.5","28.6","23.8",".",".",".",".",".",".",".",".",".",".","."
"","005
224","23","3.283","34.8","21.7","26.1","8.7","4.3","4.3",".",".",".",".",".",".",".",".",".","."
"Intro-Hispanic Literatures","Course Total","119","3.297","34.5","28.6","16.0","10.1","7.6","0.8","1.7","0.8",".",".",".",".",".",".",".","."
"","226
001","20","3.105","10.0","10.0","70.0",".","5.0",".",".","5.0",".",".",".",".",".",".",".","."
"","226
002","19","3.289","31.6","15.8","42.1",".","10.5",".",".",".",".",".",".",".",".",".",".","."
"","003
226","23","3.522","52.2","8.7","30.4","8.7",".",".",".",".",".",".",".",".",".",".",".","."
"","226
004","23","3.261","47.8","8.7","26.1",".","13.0",".","4.3",".",".",".",".",".",".",".",".","."
"","226
005","23","2.978",".","26.1","47.8","21.7","4.3",".",".",".",".",".",".",".",".",".",".","."
"","226
007","23","3.318","26.1","21.7","39.1","4.3","4.3",".",".","4.3",".",".",".",".",".",".",".","."
"","226
008","23","3.227","13.0","30.4","43.5","4.3","4.3",".",".","4.3",".",".",".",".",".",".",".","."
"","226
009","20","3.175","25.0","5.0","50.0","20.0",".",".",".",".",".",".",".",".",".",".",".","."
"","010
226","12","3.333","33.3","16.7","33.3","16.7",".",".",".",".",".",".",".",".",".",".",".","."
"","226
011","22","3.682","50.0","36.4","13.6",".",".",".",".",".",".",".",".",".",".",".",".","."
"","012
226","18","3.333","38.9","22.2","33.3",".",".",".","5.6",".",".",".",".",".",".",".",".","."
"","226
014","18","3.583","44.4","27.8","27.8",".",".",".",".",".",".",".",".",".",".",".",".","."
"","015
226","18","3.250","22.2","22.2","44.4","5.6","5.6",".",".",".",".",".",".",".",".",".",".","."
"","226
016","20","3.900","85.0","10.0","5.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"","226
018","23","3.500","43.5","17.4","30.4",".","4.3",".",".","4.3",".",".",".",".",".",".",".","."
"","226
019","20","3.237","30.0","15.0","30.0","10.0","10.0",".",".",".",".",".",".",".",".",".",".","5.0"
"","226
020","16","3.344","18.8","43.8","31.3",".","6.3",".",".",".",".",".",".",".",".",".",".","."
"Interm Lang Prac-","Course Total","341","3.356","33.7","19.6","35.2","5.3","4.1",".","0.6","1.2",".",".",".",".",".",".",".","0.3"
"Chicano Lit in Spanish","240
001","16","3.344","18.8","37.5","37.5","6.3",".",".",".",".",".",".",".",".",".",".",".","."
"","001
311","23","3.341","43.5","17.4","17.4","4.3","8.7","4.3",".","4.3",".",".",".",".",".",".",".","."
"","311
002","19","3.105","15.8","15.8","47.4","15.8","5.3",".",".",".",".",".",".",".",".",".",".","."
"","311
003","20","3.368","20.0","45.0","20.0","5.0","5.0",".",".","5.0",".",".",".",".",".",".",".","."
"","311
004","23","3.304","30.4","39.1","13.0","13.0",".",".","4.3",".",".",".",".",".",".",".",".","."
"","311
005","18","3.588","44.4","33.3","5.6","11.1",".",".",".","5.6",".",".",".",".",".",".",".","."
"","311
006","20","3.400","20.0","40.0","40.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"April 01, 2013","","","","","","","","","","","","","","","","","","Page 293 of 382",""
