"","990
018","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
020","3","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
026","6","",".",".",".",".",".",".",".","66.7",".",".",".","33.3",".",".",".","."
"Grad Research & Thesis","Course Total","29","",".",".",".",".",".",".",".","55.2",".",".",".","41.4",".","3.4",".","."
"ENTOM
355","Dept. Total","172","3.368","40.1","13.4","12.8","5.8","8.1","1.7","0.6","9.9",".",".",".","7.0",".","0.6",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"355
ENTOM","","","","","","","","","","","","","","","","","","",""
"Freshmen","","11","2.909","9.1","18.2","54.5",".","9.1","9.1",".",".",".",".",".",".",".",".",".","."
"Sophomore","","28","2.855","21.4","25.0","14.3","7.1","25.0","3.6","3.6",".",".",".",".",".",".",".",".","."
"Junior","","28","3.513","50.0","17.9","17.9","10.7",".","3.6",".",".",".",".",".",".",".",".",".","."
"Senior","","45","3.310","42.2","17.8","15.6","11.1","13.3",".",".",".",".",".",".",".",".",".",".","."
"Undergraduates","","112","3.197","35.7","19.6","19.6","8.9","12.5","2.7","0.9",".",".",".",".",".",".",".",".","."
"Special","","2","4.000","50.0",".",".",".",".",".",".","50.0",".",".",".",".",".",".",".","."
"Graduate","","58","3.979","48.3","1.7",".",".",".",".",".","27.6",".",".",".","20.7",".","1.7",".","."
"","Dept. Total","172","3.368","40.1","13.4","12.8","5.8","8.1","1.7","0.6","9.9",".",".",".","7.0",".","0.6",".","."
