"ENGLISH","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"350
ENGLISH","","","","","","","","","","","","","","","","","","",""
"","100
050","20","3.175","10.0","35.0","35.0","20.0",".",".",".",".",".",".",".",".",".",".",".","."
"Freshman Composition","Course Total","860","3.217","23.1","31.4","28.0","9.7","4.7","1.0","1.9",".",".",".",".",".",".","0.1","0.1","."
"","110
001","15","",".",".",".",".",".",".",".",".",".","93.3","6.7",".",".",".",".","."
"","110
002","15","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"","110
003","11","",".",".",".",".",".",".",".",".",".","90.9","9.1",".",".",".",".","."
"Intensv English as 2nd Lang","Course Total","41","",".",".",".",".",".",".",".",".",".","95.1","4.9",".",".",".",".","."
"ESL:Intmed Engl Lang Skills","114
001","16","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"","115
001","16","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"","115
002","16","",".",".",".",".",".",".",".",".",".","87.5","12.5",".",".",".",".","."
"ESL: Grammar-Academic Use","Course Total","32","",".",".",".",".",".",".",".",".",".","93.8","6.3",".",".",".",".","."
"","116
001","18","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"","003
116","15","",".",".",".",".",".",".",".",".",".","86.7","13.3",".",".",".",".","."
"","116
004","17","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"ESL:Academc Readng&Vocablry","Course Total","50","",".",".",".",".",".",".",".",".",".","96.0","4.0",".",".",".",".","."
"","117
001","14","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"","117
002","13","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"","117
003","13","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"","117
004","14","",".",".",".",".",".",".",".",".",".","92.9","7.1",".",".",".",".","."
"","117
005","16","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"","117
006","15","",".",".",".",".",".",".",".",".",".","93.3","6.7",".",".",".",".","."
"ESL: Academic Writing I","Course Total","85","",".",".",".",".",".",".",".",".",".","97.6","2.4",".",".",".",".","."
"","001
118","16","3.719","56.3","31.3","12.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"","002
118","14","3.714","42.9","57.1",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","118
003","15","3.433","46.7","33.3","13.3",".",".",".","6.7",".",".",".",".",".",".",".",".","."
"","004
118","14","3.536","42.9","35.7","14.3",".","7.1",".",".",".",".",".",".",".",".",".",".","."
"","118
005","16","3.700","50.0","31.3","12.5",".",".",".",".",".",".",".",".",".",".",".",".","6.3"
"","006
118","16","3.906","81.3","18.8",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","118
007","12","2.958","41.7","25.0","8.3",".","8.3",".","16.7",".",".",".",".",".",".",".",".","."
"ESL: Academic Writing II","Course Total","103","3.588","52.4","33.0","8.7",".","1.9",".","2.9",".",".",".",".",".",".",".",".","1.0"
"","122
001","15","",".",".",".",".",".",".",".",".",".","93.3","6.7",".",".",".",".","."
"","122
002","13","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"","122
003","12","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"ESL:Oral Communicatn Skills","Course Total","40","",".",".",".",".",".",".",".",".",".","97.5","2.5",".",".",".",".","."
"","201
001","16","3.469","25.0","43.8","31.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"","201
002","20","3.575","25.0","65.0","10.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"","004
201","18","3.472","22.2","50.0","27.8",".",".",".",".",".",".",".",".",".",".",".",".","."
"","201
005","11","3.273","36.4","36.4","9.1",".","9.1","9.1",".",".",".",".",".",".",".",".",".","."
"","201
006","19","3.842","73.7","21.1","5.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"","007
201","15","3.033","13.3","33.3","40.0",".","6.7",".","6.7",".",".",".",".",".",".",".",".","."
"","201
008","16","3.250","18.8","62.5","6.3",".","6.3",".","6.3",".",".",".",".",".",".",".",".","."
"","201
009","14","3.821","71.4","21.4","7.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"","010
201","18","3.444","38.9","22.2","27.8","11.1",".",".",".",".",".",".",".",".",".",".",".","."
"","201
011","16","3.406","50.0","31.3","6.3",".","6.3",".","6.3",".",".",".",".",".",".",".",".","."
"","201
012","16","3.656","75.0","18.8",".",".",".",".","6.3",".",".",".",".",".",".",".",".","."
"Intermediate Composition","Course Total","179","3.489","40.8","37.4","15.6","1.1","2.2","0.6","2.2",".",".",".",".",".",".",".",".","."
