"","990
020","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
021","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
024","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Research and Thesis","Course Total","36","",".",".",".",".",".",".",".","88.9",".",".",".","11.1",".",".",".","."
"F&W ECOL
396","Dept. Total","279","3.591","51.6","16.1","9.3","3.2","1.4","0.4","0.7","15.1",".",".",".","1.4","0.4",".","0.4","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"396
F&W ECOL","","","","","","","","","","","","","","","","","","",""
"Freshmen","","8","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Sophomore","","19","3.375","68.4","10.5","5.3","15.8",".",".",".",".",".",".",".",".",".",".",".","."
"Junior","","54","3.459","63.0","14.8","7.4","3.7","1.9","1.9","3.7","3.7",".",".",".",".",".",".",".","."
"Senior","","81","3.650","59.3","21.0","11.1","4.9","3.7",".",".",".",".",".",".",".",".",".",".","."
"Undergraduates","","162","3.571","63.6","16.7","8.6","5.6","2.5","0.6","1.2","1.2",".",".",".",".",".",".",".","."
"Special","","6","3.500","16.7",".","16.7",".",".",".",".","50.0",".",".",".",".",".",".","16.7","."
"Graduate","","111","3.631","36.0","16.2","9.9",".",".",".",".","33.3",".",".",".","3.6","0.9",".",".","."
"","Dept. Total","279","3.591","51.6","16.1","9.3","3.2","1.4","0.4","0.7","15.1",".",".",".","1.4","0.4",".","0.4","."
