"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","",""
"SOCIOLOGY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"900
SOC","","","","","","","","","","","","","","","","","","",""
"990","032","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","033","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","035","6","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","041","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","045","5","***","","","","","","","","","",".",".",".",".",".",".","."
"990","046","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","048","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","049","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","054","4","***","","","","","","","","","",".",".",".",".",".",".","."
"990","055","6","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","057","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","061","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","062","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","063","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","066","10","",".",".",".",".",".",".",".","20.0","10.0",".",".","70.0",".",".",".","."
"990","068","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","070","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","072","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","075","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","080","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","081","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","090","12","",".",".",".",".",".",".",".","41.7",".",".",".","58.3",".",".",".","."
"990","091","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","094","6","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","097","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Thesis","Course Total","110","",".",".",".",".",".",".",".","61.8","0.9",".",".","36.4","0.9",".",".","."
"991
Rsch-Social Psych Trainees","001","3","***","","","","","","","","","",".",".",".",".",".",".","."
"992
Rsch:Trainee Pol, Cult, Soc","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"993
Research:Soc of Econ Chnge","001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"994
Colloq - Critical Sociology","001","6","4.000","16.7",".",".",".",".",".",".","83.3",".",".",".",".",".",".",".","."
"995
Rsch: Methodology Trainees","001","10","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"997
Rsch-Demogrphy&Ecol Trainee","001","17","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"999","005","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","035","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","057","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","090","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Reading & Research","Course Total","5","***","","","","","","","","","","","","","","","",""
