"L&S","","","","","","","","","","","","","","","","","","","",""
"FRENCH (FRENCH AND ITALIAN) Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"400
FRENCH","","","","","","","","","","","","","","","","","","","",""
"FRENCH
Dept. Total
400","1342","3.354","32.6","31.5","19.3","6.0","3.4","1.4","1.1","3.8","",".",".","",".","0.1","0.2","0.1","0.2","0.1"
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"400
FRENCH","","","","","","","","","","","","","","","","","","","",""
"Freshmen","451","3.297","23.5","39.2","24.8","7.1","2.0","1.3","1.8","0.2","",".",".","",".",".",".",".",".","."
"Sophomore","233","3.312","28.8","34.8","18.9","8.6","4.3","2.6","0.4","0.4","",".",".","",".",".","0.4","0.4",".","0.4"
"Junior","226","3.257","29.2","30.1","22.6","8.0","8.0","0.4","0.9","0.9","",".",".","",".",".",".",".",".","."
"Senior","287","3.461","46.7","24.4","15.7","3.1","2.8","1.7","1.0","3.8","",".",".","",".","0.3",".",".","0.3","."
"Undergraduates","1197","3.327","31.2","33.1","21.1","6.6","3.8","1.5","1.2","1.3","",".",".","",".","0.1","0.1","0.1","0.1","0.1"
"Special","24","3.528","45.8","16.7","16.7",".",".","4.2",".","16.7","",".",".","",".",".",".",".",".","."
"Graduate","117","3.754","46.2","17.1","2.6","0.9","0.9",".","0.9","26.5","",".",".","",".","0.9","1.7","0.9","1.7","."
"Prof Yr 2","1","3.500",".","100.0",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Prof Yr 3","3","3.500",".","66.7",".",".",".",".",".","33.3","",".",".","",".",".",".",".",".","."
"Professionals","4","3.500",".","75.0",".",".",".",".",".","25.0","",".",".","",".",".",".",".",".","."
"Dept. Total","1342","3.354","32.6","31.5","19.3","6.0","3.4","1.4","1.1","3.8","",".",".","",".","0.1","0.2","0.1","0.2","0.1"
