"MATHEMATICS","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"600
MATH","","","","","","","","","","","","","","","","","","",""
"","112
054","20","1.875","10.0",".","25.0","5.0","20.0","20.0","20.0",".",".",".",".",".",".",".",".","."
"Algebra","Course Total","1006","2.291","12.1","5.9","18.2","6.0","40.3","9.3","8.0","0.1",".",".",".",".",".","0.1",".","0.1"
"","001
113","7","3.000","57.1",".",".",".","28.6","14.3",".",".",".",".",".",".",".",".",".","."
"","113
006","20","2.900","25.0","15.0","25.0","5.0","20.0","10.0",".",".",".",".",".",".",".",".",".","."
"","113
007","12","2.875","25.0","8.3","16.7","16.7","33.3",".",".",".",".",".",".",".",".",".",".","."
"","113
009","18","2.944","16.7","33.3","16.7","11.1","11.1","11.1",".",".",".",".",".",".",".",".",".","."
"","113
010","23","2.500","13.0","8.7","26.1","4.3","34.8","8.7","4.3",".",".",".",".",".",".",".",".","."
"","113
011","15","2.933","20.0","6.7","33.3","33.3",".","6.7",".",".",".",".",".",".",".",".",".","."
"","113
013","17","2.941","23.5","17.6","17.6","17.6","17.6","5.9",".",".",".",".",".",".",".",".",".","."
"","113
014","20","2.605","15.0","15.0","15.0","10.0","25.0","15.0",".",".",".",".",".",".",".",".",".","5.0"
"","113
015","18","2.472","5.6","16.7","33.3","11.1","16.7","5.6","11.1",".",".",".",".",".",".",".",".","."
"","018
113","6","2.000",".",".","33.3",".","33.3","33.3",".",".",".",".",".",".",".",".",".","."
"","113
019","12","2.750","16.7",".","33.3","16.7","33.3",".",".",".",".",".",".",".",".",".",".","."
"","113
020","17","2.529","17.6","17.6","11.8","5.9","23.5","23.5",".",".",".",".",".",".",".",".",".","."
"","113
021","13","2.577","23.1","7.7","15.4","15.4","23.1","7.7","7.7",".",".",".",".",".",".",".",".","."
"","113
022","19","2.579","21.1","5.3","26.3","5.3","26.3","10.5","5.3",".",".",".",".",".",".",".",".","."
"","113
023","17","2.382","23.5","5.9","17.6",".","29.4","11.8","11.8",".",".",".",".",".",".",".",".","."
"","113
025","15","2.800","26.7","20.0","20.0","6.7",".","26.7",".",".",".",".",".",".",".",".",".","."
"","113
026","20","2.100","5.0","5.0","20.0","25.0","20.0","10.0","15.0",".",".",".",".",".",".",".",".","."
"","113
028","18","2.778","16.7","11.1","22.2","22.2","22.2","5.6",".",".",".",".",".",".",".",".",".","."
"","113
030","5","***","","","","","","","","","",".",".",".",".",".",".","."
"","031
113","7","2.357",".",".","42.9","14.3","28.6","14.3",".",".",".",".",".",".",".",".",".","."
"Trigonometry","Course Total","299","2.651","18.4","11.7","22.1","11.7","21.7","10.7","3.3",".",".",".",".",".",".",".",".","0.3"
"","114
001","172","2.629","17.4","12.8","22.1","16.3","14.0","10.5","5.8","0.6",".",".",".",".",".","0.6",".","."
"","002
114","166","2.759","22.9","14.5","24.7","14.5","7.2","9.0","7.2",".",".",".",".",".",".",".",".","."
"Algebra and Trigonometry","Course Total","338","2.693","20.1","13.6","23.4","15.4","10.7","9.8","6.5","0.3",".",".",".",".",".","0.3",".","."
"","130
001","23","3.870","82.6","8.7","8.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"","130
002","24","3.396","25.0","41.7","20.8","12.5",".",".",".",".",".",".",".",".",".",".",".","."
"","003
130","28","3.321","39.3","17.9","17.9","17.9","7.1",".",".",".",".",".",".",".",".",".",".","."
"","130
004","21","3.095","23.8","28.6","14.3","19.0","9.5","4.8",".",".",".",".",".",".",".",".",".","."
"","130
005","24","3.646","75.0","8.3","8.3","4.2",".",".","4.2",".",".",".",".",".",".",".",".","."
"","006
130","22","3.932","90.9","4.5","4.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"Arithmetical Problm Solving","Course Total","142","3.539","55.6","18.3","12.7","9.2","2.8","0.7","0.7",".",".",".",".",".",".",".",".","."
"","001
131","18","3.250","33.3","11.1","33.3","16.7","5.6",".",".",".",".",".",".",".",".",".",".","."
"","131
002","23","3.283","17.4","34.8","39.1","4.3","4.3",".",".",".",".",".",".",".",".",".",".","."
"","131
003","22","3.614","59.1","22.7","9.1",".","9.1",".",".",".",".",".",".",".",".",".",".","."
"","131
004","23","3.457","39.1","26.1","21.7","13.0",".",".",".",".",".",".",".",".",".",".",".","."
"","131
005","21","3.119","28.6","14.3","28.6","9.5","19.0",".",".",".",".",".",".",".",".",".",".","."
"Geom Inference & Reasoning","Course Total","107","3.350","35.5","22.4","26.2","8.4","7.5",".",".",".",".",".",".",".",".",".",".","."
"","132
001","20","2.850","25.0","5.0","30.0","15.0","15.0","10.0",".",".",".",".",".",".",".",".",".","."
"","132
002","12","2.958","16.7","8.3","41.7","16.7","16.7",".",".",".",".",".",".",".",".",".",".","."
"","003
132","19","2.737","5.3","26.3","21.1","5.3","42.1",".",".",".",".",".",".",".",".",".",".","."
"","132
004","25","3.620","44.0","36.0","20.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"","132
005","15","3.333","40.0","13.3","33.3",".","13.3",".",".",".",".",".",".",".",".",".",".","."
"Mathematical Models","Course Total","91","3.132","27.5","19.8","27.5","6.6","16.5","2.2",".",".",".",".",".",".",".",".",".","."
