"Section","","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","","Grades","GPA","","","","","","","","","","","","","","","",""
"100","001","","14","3.214",".","57.1","28.6","14.3",".",".",".",".",".",".",".",".",".",".",".","."
"100","002","","14","3.500","35.7","35.7","21.4","7.1",".",".",".",".",".",".",".",".",".",".",".","."
"100","003","","15","2.967","13.3","40.0","20.0","6.7","6.7","13.3",".",".",".",".",".",".",".",".",".","."
"100","004","","15","3.433","13.3","60.0","26.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","005","","15","3.433","13.3","66.7","13.3","6.7",".",".",".",".",".",".",".",".",".",".",".","."
"100","006","","14","3.429","21.4","42.9","35.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","007","","14","3.464","28.6","42.9","21.4","7.1",".",".",".",".",".",".",".",".",".",".",".","."
"100","008","","15","3.400","13.3","66.7","13.3",".","6.7",".",".",".",".",".",".",".",".",".",".","."
"100","009","","13","3.269","15.4","38.5","30.8","15.4",".",".",".",".",".",".",".",".",".",".",".","."
"100","010","","16","3.500","25.0","50.0","25.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","011","","15","3.333","13.3","46.7","33.3","6.7",".",".",".",".",".",".",".",".",".",".",".","."
"100","012","","15","3.433","33.3","26.7","33.3","6.7",".",".",".",".",".",".",".",".",".",".",".","."
"100","013","","15","3.567","26.7","60.0","13.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","014","","15","3.433","6.7","73.3","20.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","015","","15","3.367","13.3","53.3","26.7","6.7",".",".",".",".",".",".",".",".",".",".",".","."
"100","016","","15","3.321","20.0","26.7","40.0","6.7",".",".",".",".",".",".",".",".",".",".",".","6.7"
"100","017","","12","3.083",".","66.7","25.0",".",".",".","8.3",".",".",".",".",".",".",".",".","."
"100","018","","14","3.250","14.3","50.0","14.3","14.3","7.1",".",".",".",".",".",".",".",".",".",".","."
"100","019","","15","3.467","26.7","40.0","33.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","020","","14","3.107","21.4","28.6","35.7","7.1",".",".","7.1",".",".",".",".",".",".",".",".","."
"100","021","","13","3.462","30.8","38.5","23.1","7.7",".",".",".",".",".",".",".",".",".",".",".","."
"100","022","","15","3.433","40.0","40.0","6.7","6.7",".","6.7",".",".",".",".",".",".",".",".",".","."
"100","023","","15","3.733","60.0","26.7","13.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","024","","14","3.571","35.7","42.9","21.4",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","025","","13","3.423","30.8","46.2","7.7","7.7","7.7",".",".",".",".",".",".",".",".",".",".","."
"100","026","","11","3.045","27.3","18.2","27.3","9.1","9.1","9.1",".",".",".",".",".",".",".",".",".","."
"100","027","","12","3.333","25.0","41.7","16.7","8.3","8.3",".",".",".",".",".",".",".",".",".",".","."
"100","028","","15","3.500","20.0","60.0","20.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","029","","14","3.571","35.7","42.9","21.4",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","030","","14","3.357","14.3","57.1","14.3","14.3",".",".",".",".",".",".",".",".",".",".",".","."
"100","031","","13","3.308","15.4","46.2","23.1","15.4",".",".",".",".",".",".",".",".",".",".",".","."
"100","032","","13","3.462","23.1","46.2","30.8",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","033","","15","3.533","33.3","40.0","26.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","034","","15","3.500","13.3","73.3","13.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","035","","14","3.679","50.0","35.7","14.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","036","","13","3.462","23.1","46.2","30.8",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","037","","13","3.231","23.1","30.8","23.1","15.4","7.7",".",".",".",".",".",".",".",".",".",".","."
"100","038","","14","3.464","28.6","57.1",".","7.1","7.1",".",".",".",".",".",".",".",".",".",".","."
"100","039","","14","2.750",".","28.6","42.9","7.1","14.3",".","7.1",".",".",".",".",".",".",".",".","."
"100","040","","11","3.364","27.3","27.3","36.4","9.1",".",".",".",".",".",".",".",".",".",".",".","."
"100","041","","15","3.233","6.7","40.0","46.7","6.7",".",".",".",".",".",".",".",".",".",".",".","."
"100","042","","14","3.607","42.9","35.7","21.4",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","043","","13","2.923","7.7","15.4","38.5","30.8","7.7",".",".",".",".",".",".",".",".",".",".","."
"100","044","","14","3.286",".","64.3","28.6","7.1",".",".",".",".",".",".",".",".",".",".",".","."
"100","045","","15","3.133","6.7","33.3","46.7","6.7","6.7",".",".",".",".",".",".",".",".",".",".","."
"100","046","","14","2.893","7.1","14.3","57.1","7.1","7.1","7.1",".",".",".",".",".",".",".",".",".","."
"","","","","","","","","","","","","","","","","","","","Page 174 of 382",""
