"BUS","","","","","","","","","","","","","","","","","","","","","",""
"OPERATIONS & TECHNOLOGY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"238
OTM","","","","","","","","","","","","","","","","","","","","","",""
"OTM
238","Dept. Total","841","3.338","40.2","17.0","23.4","9.9","7.8","0.8","0.1","0.4","",".",".","",".","0.2","",".","0.1",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"238
OTM","","","","","","","","","","","","","","","","","","","","","",""
"Junior","","62","3.073","19.4","19.4","35.5","11.3","12.9","1.6",".",".","",".",".","",".",".","",".",".",".","."
"Senior","","408","3.011","17.6","17.9","32.4","16.9","13.2","1.5","0.2","0.2","",".",".","",".",".","",".",".",".","."
"Undergraduates","","470","3.019","17.9","18.1","32.8","16.2","13.2","1.5","0.2","0.2","",".",".","",".",".","",".",".",".","."
"Special","","11","3.591","45.5","36.4","9.1","9.1",".",".",".",".","",".",".","",".",".","",".",".",".","."
"Graduate","","359","3.791","69.1","15.0","11.7","1.7","1.1",".",".","0.6","",".",".","",".","0.6","",".","0.3",".","."
"Prof Yr 2","","1","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".",".","",".",".",".","."
"Professionals","","1","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".",".","",".",".",".","."
"","Dept. Total","841","3.338","40.2","17.0","23.4","9.9","7.8","0.8","0.1","0.4","",".",".","",".","0.2","",".","0.1",".","."
