"","990
097","4","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
098","3","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
099","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Research","Course Total","84","",".",".",".",".",".",".",".","89.3",".",".",".","7.1",".",".","3.6","."
"PHYSICS
754","Dept. Total","2664","3.007","21.8","17.7","25.1","15.3","13.4","1.9","0.7","3.2",".","0.1",".","0.2","0.1","0.1","0.3","0.1"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"754
PHYSICS","","","","","","","","","","","","","","","","","","",""
"Freshmen","","225","3.025","23.6","19.1","25.3","14.2","14.2","3.1","0.4",".",".",".",".",".",".",".",".","."
"Sophomore","","793","2.924","17.5","17.9","26.2","18.3","17.0","1.4","1.1",".",".",".",".",".","0.3","0.1",".","0.1"
"Junior","","830","2.985","19.6","17.2","28.8","17.8","13.5","1.8","0.8","0.4",".",".",".",".",".",".",".","."
"Senior","","479","2.997","25.3","18.4","21.1","14.8","15.0","3.3","0.4","0.4",".","0.4",".",".",".","0.2","0.2","0.4"
"Undergraduates","","2327","2.969","20.5","17.9","26.0","17.0","15.1","2.1","0.8","0.2",".","0.1",".",".","0.1","0.1","0.0","0.1"
"Special","","40","3.153","25.0","20.0","30.0","10.0","5.0","5.0",".","2.5",".",".",".",".",".",".","2.5","."
"Graduate","","299","3.538","32.1","15.7","17.4","2.7","1.3",".",".","26.8",".",".",".","2.0",".",".","2.0","."
"","Dept. Total","2666","3.007","21.8","17.7","25.1","15.3","13.4","1.9","0.7","3.2",".","0.1",".","0.2","0.1","0.1","0.3","0.1"
