"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","",""
"COMPARATIVE LITERATURE","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"260
COMP LIT","","","","","","","","","","","","","","","","","","",""
"Intro Pre-Modern Literature","201
001","62","3.387","29.0","30.6","32.3","4.8","3.2",".",".",".",".",".",".",".",".",".",".","."
"Intro to Mod & Contemp Lit","202
001","205","3.446","24.9","42.0","27.8","3.9",".",".",".",".",".",".",".",".",".","0.5",".","1.0"
"Intro Cross-Cultrl Lit Form","203
001","135","3.351","26.7","50.4","11.1","3.0","4.4",".","3.7",".",".",".",".",".",".",".",".","0.7"
"Masterpcs of Lit-Honors I","287
001","15","3.833","80.0","13.3",".","6.7",".",".",".",".",".",".",".",".",".",".",".","."
"Masterpcs of Lit-Honors II","288
001","17","3.824","70.6","23.5","5.9",".",".",".",".",".",".",".",".",".",".",".",".","."
"Intro to Literary Criticism","310
075","20","3.123","15.0","30.0","40.0","10.0",".",".","5.0",".",".",".",".",".",".",".",".","."
"Women and Literature","341
001","23","3.539","30.4","47.8","17.4","4.3",".",".",".",".",".",".",".",".",".",".",".","."
"Literary Periods","001
377","9","3.448","22.2","44.4","33.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"Literature & The Other Arts","466
001","29","3.403","37.9","27.6","20.7","3.4",".",".","3.4","6.9",".",".",".",".",".",".",".","."
"Senior Honors Thesis","681
099","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Senior Thesis","691
011","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","699
008","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","699
009","5","***","","","","","","","","","",".",".",".",".",".",".","."
"","699
015","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","699
099","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Directed Study","Course Total","9","3.760","77.8",".","22.2",".",".",".",".",".",".",".",".",".",".",".",".","."
"Teaching in the Discipline","731
001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Literary Movements & Trends","772
001","8","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Literary Periods","777
001","15","3.833","60.0","13.3","6.7",".",".",".",".",".",".",".",".",".","6.7","13.3",".","."
"Seminar-Translation","822
001","16","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","990
003","5","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
005","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
011","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
015","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Research and Thesis","Course Total","11","",".",".",".",".",".",".",".","45.5",".",".",".","54.5",".",".",".","."
"Independent Work","999
099","1","***","","","","","","","","","",".",".",".",".",".",".","."
"COMP LIT
260","Dept. Total","579","3.474","33.7","36.3","20.2","3.5","1.4",".","1.2","1.2",".","0.3",".","1.0","0.2","0.5",".","0.5"
