"","990
032","3","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
034","3","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
038","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Research and Thesis","Course Total","33","",".",".",".",".",".",".",".","75.8",".",".",".","24.2",".",".",".","."
"COM ARTS
250","Dept. Total","3525","3.215","21.2","28.9","29.2","10.0","5.5","1.1","0.7","2.4",".","0.2",".","0.3","0.1","0.1","0.1","0.1"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"250
COM ARTS","","","","","","","","","","","","","","","","","","",""
"Freshmen","","779","3.314","20.2","41.3","27.5","6.3","2.3","0.9","0.9",".",".",".",".",".",".","0.1","0.3","0.3"
"Sophomore","","498","3.136","19.9","25.3","33.9","11.8","6.8","0.8","1.4",".",".",".",".",".",".",".",".","."
"Junior","","954","3.143","19.3","26.5","32.4","12.3","6.5","1.6","0.8","0.2",".","0.2",".",".",".","0.1",".","0.1"
"Senior","","1098","3.176","19.9","27.7","30.1","11.7","7.3","1.2","0.3","0.8",".","0.5",".","0.1",".","0.3","0.1","."
"Undergraduates","","3329","3.192","19.8","30.2","30.7","10.6","5.8","1.2","0.8","0.3",".","0.2",".","0.0",".","0.2","0.1","0.1"
"Special","","14","3.473","28.6","21.4","28.6",".","7.1",".",".",".",".",".",".",".","14.3",".",".","."
"Graduate","","182","3.932","46.7","5.5","1.1",".",".",".",".","40.7",".",".",".","4.4","0.5",".",".","1.1"
"","Dept. Total","3525","3.215","21.2","28.9","29.2","10.0","5.5","1.1","0.7","2.4",".","0.2",".","0.3","0.1","0.1","0.1","0.1"
