"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"ALS","","","","","","","","","","","","","","","","","","",""
"FOREST AND WILDLIFE ECOLO","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"396
F&W ECOL","","","","","","","","","","","","","","","","","","",""
"230
Intro-Rsrce Based Recreatn","001","34","3.971","94.1","5.9",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"299","002","1","***","","","","","","","","","",".",".",".",".",".",".","."
"299","011","1","***","","","","","","","","","",".",".",".",".",".",".","."
"299","017","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Independent Study","Course Total","3","***","","","","","","","","","","","","","","","",""
"300
Forest Biometry","001","18","3.611","72.2","11.1","11.1",".",".",".","5.6",".",".",".",".",".",".",".",".","."
"302
Elec-op&Micro Remote Sensng","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"304
Remote Sensng Vis Image&GIS","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"309
Disease-Landscp Trees&Shrub","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"336
Nutrnt Mgmt: Nursery Trees","001","6","3.500","16.7","66.7","16.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"375
Special Topics","001","15","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"399
Coord Intrnshp/Cooprtv Educ","011","2","***","","","","","","","","","",".",".",".",".",".",".","."
"402","001","5","***","","","","","","","","","",".",".",".",".",".",".","."
"402","002","5","***","","","","","","","","","",".",".",".",".",".",".","."
"Dendrology","Course Total","10","3.050","30.0","20.0","10.0","30.0",".","10.0",".",".",".",".",".",".",".",".",".","."
"403
Geom Anal-Vert Aerial Photo","001","6","2.583",".","16.7","16.7","33.3","33.3",".",".",".",".",".",".",".",".",".",".","."
"415
Tree Physiology","001","14","3.464","64.3","21.4",".",".","7.1",".","7.1",".",".",".",".",".",".",".",".","."
"455
The Vegetation of Wisconsin","001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"460
General Ecology","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"530
Topics&Iss: Rec Rsource Mgt","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"550
Forest Ecology","001","30","3.587","56.7","10.0","20.0","10.0",".",".",".","3.3",".",".",".",".",".",".",".","."
"571","001","11","3.364","9.1","54.5","36.4",".",".",".",".",".",".",".",".",".",".",".",".","."
"571","002","13","3.500","30.8","38.5","30.8",".",".",".",".",".",".",".",".",".",".",".",".","."
"Stat Meth for Bioscience I","Course Total","24","3.438","20.8","45.8","33.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"590
Integrated Resource Mgmt","001","8","3.813","62.5","37.5",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"614
Pulp, Chemicls, Energy/Wood","001","11","3.778","63.6",".","18.2",".",".",".",".","18.2",".",".",".",".",".",".",".","."
"630
Rsrce Pol-Outdoor Recreatn","001","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"699","008","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","013","3","***","","","","","","","","","",".",".",".",".",".",".","."
"699","016","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","018","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","021","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Special Problems","Course Total","9","3.667","55.6","22.2","11.1",".","11.1",".",".",".",".",".",".",".",".",".",".","."
"749
Soc Pol&Mgmt-National Parks","001","5","***","","","","","","","","","",".",".",".",".",".",".","."
"790","013","4","***","","","","","","","","","",".",".",".",".",".",".","."
"790","018","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Special Problems","Course Total","5","***","","","","","","","","","","","","","","","",""
"875","002","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"875","003","10","4.000","80.0",".",".",".",".",".",".","20.0",".",".",".",".",".",".",".","."
"Special Topics","Course Total","16","4.000","87.5",".",".",".",".",".",".","12.5",".",".",".",".",".",".",".","."
"901
Colloq-Forestry&Forest Prod","001","8","3.500",".","50.0",".",".",".",".",".","50.0",".",".",".",".",".",".",".","."
"990","002","4","***","","","","","","","","","",".",".",".",".",".",".","."
