"","999
038","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","999
042","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","999
117","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"Independent Reading","Course Total","9","4.000","88.9",".",".",".",".",".",".","11.1","",".",".","",".",".",".",".",".","."
"ELPA
305","Dept. Total","533","3.923","76.0","4.5","1.7","0.4","0.2","0.2","0.2","10.3","",".",".","",".","3.8","2.1","0.6",".","0.2"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"305
ELPA","","","","","","","","","","","","","","","","","","","","",""
"Sophomore","","1","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Senior","","4","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Undergraduates","","5","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Special","","69","3.890","72.5","5.8",".",".",".",".","1.4","8.7","",".",".","",".",".","7.2","4.3",".","."
"Graduate","","450","3.926","75.8","4.4","2.0","0.4","0.2","0.2",".","10.9","",".",".","",".","4.4","1.3",".",".","0.2"
"Prof Yr 3","","9","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Professionals","","9","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"","Dept. Total","533","3.923","76.0","4.5","1.7","0.4","0.2","0.2","0.2","10.3","",".",".","",".","3.8","2.1","0.6",".","0.2"
