"","","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","","","",""
"GERMAN","Section","","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","","","Grades","GPA","","","","","","","","","","","","","","","",""
"424
GERMAN","","","","","","","","","","","","","","","","","","","","",""
"","226","001","","16","3.093","25.0","12.5","31.3","18.8","12.5",".",".",".",".",".",".",".",".",".",".","."
"","226","002","","21","3.713","57.1","28.6","14.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"Composition & Conversatn II","","Course Total","","37","3.453","43.2","21.6","21.6","8.1","5.4",".",".",".",".",".",".",".",".",".",".","."
"","245","000A","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","245","001","","11","3.636","63.6","18.2","9.1",".","9.1",".",".",".",".",".",".",".",".",".",".","."
"Topics-Dutch Life & Culture","","Course Total","","12","3.676","66.7","16.7","8.3",".","8.3",".",".",".",".",".",".",".",".",".",".","."
"Honors Intro to German Lit","284","001","","10","3.350","30.0","30.0","20.0","20.0",".",".",".",".",".",".",".",".",".",".",".","."
"Honor Colloq for German 284","285","001","","10","3.350","30.0","30.0","20.0","20.0",".",".",".",".",".",".",".",".",".",".",".","."
"Literatur des 20. Jahrhunderts","305","001","","10","3.578","30.0","60.0","10.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"","311","001","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"","311","002","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"1st Sem Dutch-Grad Stdts","","Course Total","","8","4.000","75.0",".",".",".",".",".",".","25.0",".",".",".",".",".",".",".","."
"3rd Sem Dutch-Grad Stdts","313","001","","6","3.800","66.7",".","16.7",".",".",".",".","16.7",".",".",".",".",".",".",".","."
"Adv Compositn & Conversatn","337","001","","18","3.352","16.7","50.0","22.2","11.1",".",".",".",".",".",".",".",".",".",".",".","."
"Intro to German Linguistics","351","001","","19","3.532","63.2","15.8","5.3","5.3","5.3","5.3",".",".",".",".",".",".",".",".",".","."
"German for Grad Reading I","391","001","","26","3.788","65.4","26.9","7.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"Kultur 1648-1918","410","001","","18","3.316","16.7","33.3","33.3","11.1",".",".",".",".",".",".",".",".",".",".",".","5.6"
"Topics in Dutch Culture","445","001","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Kultur bis 1648","601","001","","19","3.362","15.8","36.8","42.1",".",".",".",".",".",".",".",".",".",".",".",".","5.3"
"Lit Movements Since 1750","612","001","","16","3.438","25.0","56.3","6.3","6.3","6.3",".",".",".",".",".",".",".",".",".",".","."
"Theme in German Lit","632","001","","14","3.607","64.3","14.3",".","21.4",".",".",".",".",".",".",".",".",".",".",".","."
"Cultuurkunde der Lage Landen","645","001","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"History-German Language","650","001","","16","3.625","75.0","12.5","6.3",".",".",".","6.3",".",".",".",".",".",".",".",".","."
"","681","013","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","681","032","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Sr Honors Thesis-1st Sem","","Course Total","","2","***","","","","","","","","","","","","","","","",""
"Directed Study","699","010","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Lit-Middle Ages 750-1400","701","001","","9","3.900","44.4","11.1",".",".",".",".",".","11.1",".",".",".",".","33.3",".",".","."
"Old Germanic Languages","755","001","","13","3.846","69.2","30.8",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Topics-Contemporary German","758","001","","9","4.000","77.8",".",".",".",".",".",".",".",".",".",".",".","22.2",".",".","."
"","799","006","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","799","010","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","799","011","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","799","028","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Independent Study","","Course Total","","5","***","","","","","","","","","","","","","","","",""
"Adv Seminar in German Lit","947","001","","11","3.833","36.4","18.2",".",".",".",".",".","36.4",".",".",".",".","9.1",".",".","."
"","990","003","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"","990","006","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"","990","008","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","990","017","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"","990","018","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"","990","025","","3","***","","","","","","","","","",".",".",".",".",".",".","."
