"","990
018","6","",".",".",".",".",".",".",".","33.3",".",".",".","66.7",".",".",".","."
"","990
021","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
024","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Research","Course Total","13","",".",".",".",".",".",".",".","53.8",".",".",".","38.5","7.7",".",".","."
"BSE
112","Dept. Total","178","3.176","30.3","10.1","29.2","10.1","9.6","1.7","1.1","3.9",".",".",".","2.8","0.6",".","0.6","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"112
BSE","","","","","","","","","","","","","","","","","","",""
"Sophomore","","11","3.660","54.5","18.2","9.1","9.1",".","9.1",".",".",".",".",".",".",".",".",".","."
"Junior","","46","3.167","37.0","8.7","30.4","15.2","4.3","2.2","2.2",".",".",".",".",".",".",".",".","."
"Senior","","95","3.069","23.2","12.6","35.8","10.5","15.8","1.1","1.1",".",".",".",".",".",".",".",".","."
"Undergraduates","","152","3.152","29.6","11.8","32.2","11.8","11.2","2.0","1.3",".",".",".",".",".",".",".",".","."
"Special","","2","3.000",".",".","100.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"Graduate","","24","3.818","37.5",".","4.2",".",".",".",".","29.2",".",".",".","20.8","4.2",".","4.2","."
"","Dept. Total","178","3.176","30.3","10.1","29.2","10.1","9.6","1.7","1.1","3.9",".",".",".","2.8","0.6",".","0.6","."
