"Seminar","900
001","9","4.000","88.9",".",".",".",".",".",".","11.1",".","",".",".","",".",".","",".",".","."
"","990
004","1","***","","","","","","","","","","",".",".","",".",".","",".",".","."
"","990
068","1","***","","","","","","","","","","",".",".","",".",".","",".",".","."
"Research and Thesis","Course Total","2","***","","","","","","","","","","","","","","","","","","",""
"G L E
418","Dept. Total","104","3.342","34.6","26.9","16.3","5.8","2.9","1.0","1.0","10.6","",".",".","",".","1.0","",".",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"418
G L E","","","","","","","","","","","","","","","","","","","","","",""
"Junior","","9","3.548","44.4","44.4","11.1",".",".",".",".",".","",".",".","",".",".","",".",".",".","."
"Senior","","56","3.169","23.2","39.3","19.6","8.9","5.4","1.8","1.8",".","",".",".","",".",".","",".",".",".","."
"Undergraduates","","65","3.220","26.2","40.0","18.5","7.7","4.6","1.5","1.5",".","",".",".","",".",".","",".",".",".","."
"Special","","1","2.500",".",".",".","100.0",".",".",".",".","",".",".","",".",".","",".",".",".","."
"Graduate","","38","3.697","50.0","5.3","13.2",".",".",".",".","28.9","",".",".","",".","2.6","",".",".",".","."
"","Dept. Total","104","3.342","34.6","26.9","16.3","5.8","2.9","1.0","1.0","10.6","",".",".","",".","1.0","",".",".",".","."
