"TERM : 1042","","","","","Percentage Distribution of Grades","","","","","","","","","","","","Office of the Registrar","",""
"Fall 2003-2004","","","","","","","","","","","","","","","","","Institutional Reporting","",""
"","","","","","University of Wisconsin - Madison","","","","","","","","","","","","","",""
"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"","Grand Total","157738","3.260","35.6","20.0","20.0","7.2","7.1","1.8","1.0","4.6","0.0","1.5","0.0","0.7","0.2","0.1","0.1","0.0"
"University of Wisconsin-Madison","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"Freshmen","","20934","3.069","28.0","20.5","23.4","9.7","11.7","2.9","1.6","0.0",".","2.0","0.1",".","0.0","0.1","0.1","0.0"
"Sophomore","","25672","3.116","30.4","21.1","22.9","9.9","10.4","2.7","1.4","0.3","0.0","0.7","0.0",".","0.0","0.1","0.0","0.0"
"Junior","","32562","3.164","31.5","21.3","23.8","9.1","8.8","2.4","1.4","0.6","0.0","0.8","0.0","0.0","0.1","0.2","0.1","0.0"
"Senior","","39984","3.287","37.5","21.2","20.3","7.5","6.9","1.8","1.0","1.7","0.0","1.7","0.0","0.0","0.1","0.1","0.1","0.0"
"Undergraduates","","119152","3.174","32.6","21.1","22.4","8.9","9.0","2.3","1.3","0.8","0.0","1.3","0.0","0.0","0.1","0.1","0.1","0.0"
"Special","","2678","3.406","39.5","15.4","13.1","4.3","3.6","1.0","1.4","14.6","0.1","2.5","0.1","0.1","0.6","0.8","2.6","0.3"
"Graduate","","24008","3.732","49.5","15.2","8.1","1.0","0.5","0.1","0.1","18.3","0.1","2.4","0.0","3.7","0.7","0.1","0.3","0.0"
"Prof Yr 1","","3480","3.417","39.2","20.6","23.8","4.7","3.4","0.3","0.1","4.3",".","1.1",".","2.3","0.1",".","0.1","."
"Prof Yr 2","","4478","3.486","37.2","17.9","21.3","3.7","2.3","0.3",".","11.2",".","4.2",".","1.7","0.1",".",".","."
"Prof Yr 3","","3285","3.416","35.0","20.0","20.9","4.0","2.4","0.3","0.1","15.3",".","1.7",".","0.2","0.0",".","0.1","0.1"
"Prof Yr 4","","1634","3.814","52.1","12.4","4.1","0.4","0.1","0.1","0.1","30.6",".",".",".",".","0.1",".",".","."
"Professionals","","12877","3.491","39.1","18.5","19.7","3.6","2.3","0.3","0.1","12.8",".","2.2",".","1.3","0.1",".","0.0","0.0"
"University Total","","158715","3.260","35.8","19.9","19.8","7.2","7.1","1.8","1.0","4.7","0.0","1.6","0.0","0.7","0.2","0.1","0.1","0.0"
