"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","",""
"PHILOSOPHY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"736
PHILOS","","","","","","","","","","","","","","","","","","",""
"517
Spec Topics Phil of Lang","001","14","3.393","57.1","14.3","14.3","7.1",".",".","7.1",".",".",".",".",".",".",".",".","."
"520
Philos of Natural Sciences","001","13","3.538","46.2","30.8","15.4",".","7.7",".",".",".",".",".",".",".",".",".",".","."
"522
Special Topic","001","15","3.607","53.3","26.7",".","6.7","6.7",".",".","6.7",".",".",".",".",".",".",".","."
"549
Great Moral Philosophers","001","17","3.000","29.4","5.9","35.3","17.6","5.9",".","5.9",".",".",".",".",".",".",".",".","."
"552
Aesthetic Theories","002","13","3.083","23.1",".","46.2","15.4","7.7",".",".",".",".",".",".",".",".",".","7.7","."
"560
Metaphysics","001","27","3.269","22.2","37.0","25.9","7.4",".",".","3.7",".",".",".",".",".",".","3.7",".","."
"562
Spec Topics in Metaphysics","001","13","3.091","15.4","23.1","15.4","23.1","7.7",".",".",".",".",".",".",".",".","7.7","7.7","."
"565
Ethics of Modern Biotechnology","001","10","3.375","10.0","50.0","10.0","10.0",".",".",".","10.0",".",".",".",".",".",".","10.0","."
"571
Mathematical Logic","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"581
Senior Honors Seminar","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"582
Senior Honors Seminar","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"599","013","3","***","","","","","","","","","",".",".",".",".",".",".","."
"599","044","3","***","","","","","","","","","",".",".",".",".",".",".","."
"599","045","1","***","","","","","","","","","",".",".",".",".",".",".","."
"599","067","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Directed Study","Course Total","8","3.591","62.5","12.5",".","25.0",".",".",".",".",".",".",".",".",".",".",".","."
"681","008","1","***","","","","","","","","","",".",".",".",".",".",".","."
"681","010","1","***","","","","","","","","","",".",".",".",".",".",".","."
"681","032","1","***","","","","","","","","","",".",".",".",".",".",".","."
"681","045","2","***","","","","","","","","","",".",".",".",".",".",".","."
"681","061","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Senior Honors Thesis","Course Total","6","4.000","66.7",".",".",".",".",".",".",".",".",".",".","33.3",".",".",".","."
"799","008","8","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"799","011","4","***","","","","","","","","","",".",".",".",".",".",".","."
"799","013","1","***","","","","","","","","","",".",".",".",".",".",".","."
"799","032","1","***","","","","","","","","","",".",".",".",".",".",".","."
"799","045","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Directed Study","Course Total","15","4.000","46.7",".",".",".",".",".",".","53.3",".",".",".",".",".",".",".","."
"830
Advanced Hist of Philosophy","001","12","3.917","83.3","16.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"835
Advanced History-Philosophy","001","5","***","","","","","","","","","",".",".",".",".",".",".","."
"903
Seminar: Epistemology","001","6","3.625","33.3","16.7","16.7",".",".",".",".","16.7",".",".",".",".","16.7",".",".","."
"935
Smr-Philosophical Analysis","001","5","***","","","","","","","","","",".",".",".",".",".",".","."
"941
Seminar-Ethics","001","9","3.563","44.4","11.1","33.3",".",".",".",".","11.1",".",".",".",".",".",".",".","."
"960
Metaphysics Seminar","001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"990","009","5","***","","","","","","","","","",".",".",".",".",".",".","."
"990","010","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","011","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","013","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","015","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","029","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","032","6","",".",".",".",".",".",".",".","33.3",".",".",".","66.7",".",".",".","."
"990","033","6","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","037","1","***","","","","","","","","","",".",".",".",".",".",".","."
"April 02, 2013","","","","","","","","","","","","","","","","","","Page 267 of 391",""
