"MATHEMATICS","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"600
MATH","","","","","","","","","","","","","","","","","","",""
"","112
001","30","2.150","16.7",".","10.0","10.0","43.3","6.7","13.3",".",".",".",".",".",".",".",".","."
"","112
002","22","2.250","13.6",".","22.7","13.6","31.8","4.5","13.6",".",".",".",".",".",".",".",".","."
"","004
112","26","2.846","26.9","3.8","26.9","3.8","34.6","3.8",".",".",".",".",".",".",".",".",".","."
"","112
005","22","2.636","31.8","4.5","13.6","4.5","27.3","13.6","4.5",".",".",".",".",".",".",".",".","."
"","006
112","22","2.750","18.2","13.6","22.7","9.1","31.8",".","4.5",".",".",".",".",".",".",".",".","."
"","112
014","21","3.024","28.6",".","52.4","4.8","9.5",".","4.8",".",".",".",".",".",".",".",".","."
"","015
112","21","2.714","33.3",".","14.3","9.5","28.6","14.3",".",".",".",".",".",".",".",".",".","."
"","016
112","23","2.152","4.3","8.7","8.7","13.0","52.2","4.3","8.7",".",".",".",".",".",".",".",".","."
"","022
112","23","2.783","21.7","17.4","21.7",".","30.4","4.3","4.3",".",".",".",".",".",".",".",".","."
"","023
112","19","2.237","5.3","5.3","10.5","10.5","57.9","10.5",".",".",".",".",".",".",".",".",".","."
"","024
112","19","2.139","5.3","5.3","21.1",".","47.4","5.3","10.5",".","5.3",".",".",".",".",".",".","."
"","112
030","23","2.739","30.4","4.3","21.7","13.0","13.0","13.0","4.3",".",".",".",".",".",".",".",".","."
"","112
031","20","2.400","15.0",".","25.0","10.0","30.0","20.0",".",".",".",".",".",".",".",".",".","."
"","032
112","22","2.568","27.3","4.5","18.2","9.1","22.7","9.1","9.1",".",".",".",".",".",".",".",".","."
"","039
112","22","2.636","18.2","4.5","18.2","13.6","40.9","4.5",".",".",".",".",".",".",".",".",".","."
"","112
040","20","2.400","10.0",".","30.0","10.0","40.0","5.0","5.0",".",".",".",".",".",".",".",".","."
"","112
041","17","2.235","11.8","5.9","5.9","5.9","58.8","5.9","5.9",".",".",".",".",".",".",".",".","."
"","048
112","19","2.184","10.5","15.8","10.5",".","42.1","5.3","15.8",".",".",".",".",".",".",".",".","."
"","112
049","22","2.409","13.6",".","18.2","9.1","54.5",".","4.5",".",".",".",".",".",".",".",".","."
"","112
050","23","2.543","13.0","8.7","17.4","13.0","43.5",".","4.3",".",".",".",".",".",".",".",".","."
"","112
056","21","2.190","4.8",".","23.8","9.5","47.6","9.5","4.8",".",".",".",".",".",".",".",".","."
"","112
057","19","2.184","15.8","5.3","5.3","10.5","47.4",".","15.8",".",".",".",".",".",".",".",".","."
"Algebra","Course Total","476","2.471","17.4","4.8","19.1","8.4","37.6","6.3","6.1",".","0.2",".",".",".",".",".",".","."
"","113
001","14","2.286",".","14.3","21.4","14.3","28.6","21.4",".",".",".",".",".",".",".",".",".","."
"","113
002","20","3.150","40.0","15.0","20.0","15.0",".","5.0","5.0",".",".",".",".",".",".",".",".","."
"","003
113","26","3.077","19.2","26.9","30.8","3.8","15.4","3.8",".",".",".",".",".",".",".",".",".","."
"","113
004","17","3.206","23.5","23.5","35.3","5.9","11.8",".",".",".",".",".",".",".",".",".",".","."
"","113
005","20","3.316","25.0","30.0","25.0","10.0","5.0",".",".",".",".",".",".",".",".","5.0",".","."
"","113
006","6","1.750","16.7",".",".","16.7","33.3",".","33.3",".",".",".",".",".",".",".",".","."
"","113
007","17","2.265","11.8","5.9","5.9","23.5","41.2",".","11.8",".",".",".",".",".",".",".",".","."
"","113
008","25","3.320","44.0","16.0","20.0","8.0","8.0","4.0",".",".",".",".",".",".",".",".",".","."
"","113
009","12","2.458",".","25.0","25.0","16.7","8.3","25.0",".",".",".",".",".",".",".",".",".","."
"","113
010","16","2.875","43.8","6.3",".","6.3","31.3","12.5",".",".",".",".",".",".",".",".",".","."
"","011
113","24","2.917","37.5","12.5","16.7","4.2","16.7","4.2","8.3",".",".",".",".",".",".",".",".","."
"","113
012","11","1.818","9.1","18.2","9.1",".","9.1","36.4","18.2",".",".",".",".",".",".",".",".","."
"","113
013","14","2.107",".","7.1","14.3","14.3","42.9","21.4",".",".",".",".",".",".",".",".",".","."
"","113
014","17","3.000","23.5","17.6","29.4","5.9","17.6","5.9",".",".",".",".",".",".",".",".",".","."
"","015
113","9","2.222",".","33.3",".","11.1","22.2","33.3",".",".",".",".",".",".",".",".",".","."
"","113
017","16","2.467","25.0",".","12.5","12.5","18.8","25.0",".",".",".",".",".",".",".",".",".","6.3"
"","113
018","19","2.895","21.1","10.5","26.3","31.6","5.3",".","5.3",".",".",".",".",".",".",".",".","."
"","113
019","13","2.808","23.1","23.1","15.4","15.4","7.7","7.7","7.7",".",".",".",".",".",".",".",".","."
"","113
021","18","3.056","44.4","11.1","11.1","11.1","11.1","5.6","5.6",".",".",".",".",".",".",".",".","."
"","113
022","20","2.600","10.0","20.0","20.0","20.0","15.0","10.0","5.0",".",".",".",".",".",".",".",".","."
"","023
113","19","3.000","31.6","15.8","15.8","5.3","26.3","5.3",".",".",".",".",".",".",".",".",".","."
"","113
024","3","***","","","","","","","","","",".",".",".",".",".",".","."
"","025
113","19","3.132","31.6","15.8","26.3","10.5","10.5","5.3",".",".",".",".",".",".",".",".",".","."
"April 02, 2013","","","","","","","","","","","","","","","","","","Page 245 of 391",""
