"THEATRE AND DRAMA","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"942
THEATRE","","","","","","","","","","","","","","","","","","",""
"Research and Thesis","Course Total","12","",".",".",".",".",".",".",".","83.3",".",".",".","16.7",".",".",".","."
"THEATRE
942","Dept. Total","1094","3.567","56.5","20.3","11.4","4.9","3.1","0.9","0.6","1.6",".",".",".","0.2","0.3","0.1",".","0.1"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"942
THEATRE","","","","","","","","","","","","","","","","","","",""
"Freshmen","","154","3.734","74.0","13.6","6.5","1.9","1.3","1.3","0.6",".",".",".",".",".",".","0.6",".","."
"Sophomore","","284","3.581","58.1","23.2","8.5","5.3","2.8","0.7","1.1",".",".",".",".",".",".",".",".","0.4"
"Junior","","205","3.502","53.2","19.0","14.6","8.8","3.4","0.5","0.5",".",".",".",".",".",".",".",".","."
"Senior","","271","3.403","44.6","21.8","17.7","5.9","5.5","1.8","0.7","1.8",".",".",".",".",".",".",".","."
"Undergraduates","","914","3.537","55.7","20.2","12.3","5.7","3.5","1.1","0.8","0.5",".",".",".",".",".","0.1",".","0.1"
"Special","","16","3.675","56.3","12.5","12.5","6.3",".",".",".","12.5",".",".",".",".",".",".",".","."
"Graduate","","164","3.752","61.0","21.3","6.7","0.6","1.2",".",".","6.1",".",".",".","1.2","1.8",".",".","."
"","Dept. Total","1094","3.567","56.5","20.3","11.4","4.9","3.1","0.9","0.6","1.6",".",".",".","0.2","0.3","0.1",".","0.1"
