"","990
083","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
084","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Research and Thesis","Course Total","20","",".",".",".",".",".",".",".","95.0",".",".",".","5.0",".",".",".","."
"Spec Work-Ag & Appl Economics","999
073","1","***","","","","","","","","","",".",".",".",".",".",".","."
"A A E
108","Dept. Total","509","3.064","23.4","16.5","25.9","14.1","13.6","1.0","0.8","4.3",".",".",".","0.2","0.2",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"108
A A E","","","","","","","","","","","","","","","","","","",""
"Freshmen","","105","2.871","12.4","10.5","39.0","15.2","22.9",".",".",".",".",".",".",".",".",".",".","."
"Sophomore","","64","2.859","10.9","12.5","37.5","21.9","14.1","3.1",".",".",".",".",".",".",".",".",".","."
"Junior","","115","2.993","17.4","18.3","28.7","19.1","15.7",".","0.9",".",".",".",".",".",".",".",".","."
"Senior","","119","2.986","27.7","14.3","20.2","16.8","15.1","2.5","2.5",".",".",".",".",".","0.8",".",".","."
"Undergraduates","","403","2.938","18.1","14.1","30.3","17.9","17.1","1.2","1.0",".",".",".",".",".","0.2",".",".","."
"Special","","5","3.600","40.0","40.0","20.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"Graduate","","101","3.711","43.6","24.8","8.9",".",".",".",".","21.8",".",".",".","1.0",".",".",".","."
"","Dept. Total","509","3.064","23.4","16.5","25.9","14.1","13.6","1.0","0.8","4.3",".",".",".","0.2","0.2",".",".","."
