"TERM : 1042","","","","","Percentage Distribution of Grades","","","","","","","","","","","","","","","Office of the Registrar","",""
"Fall 2003-2004","","","","","","","","","","","","","","","","","","","","Institutional Reporting","",""
"","","","","","University of Wisconsin - Madison","","","","","","","","","","","","","","","","",""
"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","",""
"ALS","","","","","","","","","","","","","","","","","","","","","",""
"SOIL SCIENCE","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"908
SOIL SCI","","","","","","","","","","","","","","","","","","","","","",""
"SOIL SCI
908","Dept. Total","224","3.127","30.4","16.1","14.7","8.0","10.7","2.2","1.3","12.9","",".",".","",".","3.1","",".","0.4",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"908
SOIL SCI","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","2","2.000",".",".","50.0",".",".","50.0",".",".","",".",".","",".",".","",".",".",".","."
"Sophomore","","12","2.953","25.0","8.3","25.0","16.7","25.0",".",".",".","",".",".","",".",".","",".",".",".","."
"Junior","","60","2.730","18.3","21.7","16.7","11.7","23.3","3.3","5.0",".","",".",".","",".",".","",".",".",".","."
"Senior","","71","3.206","36.6","18.3","18.3","11.3","9.9","2.8",".","1.4","",".",".","",".",".","",".","1.4",".","."
"Undergraduates","","145","2.954","27.6","18.6","18.6","11.7","16.6","3.4","2.1","0.7","",".",".","",".",".","",".","0.7",".","."
"Special","","6","3.625","33.3","16.7","33.3",".",".",".",".","16.7","",".",".","",".",".","",".",".",".","."
"Graduate","","73","3.752","35.6","11.0","5.5","1.4",".",".",".","37.0","",".",".","",".","9.6","",".",".",".","."
"","Dept. Total","224","3.127","30.4","16.1","14.7","8.0","10.7","2.2","1.3","12.9","",".",".","",".","3.1","",".","0.4",".","."
