"L&S","","","","","","","","","","","","","","","","","","","","",""
"ANTHROPOLOGY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"156
ANTHRO","","","","","","","","","","","","","","","","","","","","",""
"ANTHRO
156","Dept. Total","1890","3.128","28.4","17.5","24.4","8.3","13.4","1.9","1.3","3.3","",".","0.1","",".","0.7","0.1","0.3","0.3","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"156
ANTHRO","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","580","3.010","23.3","14.5","31.0","11.2","17.2","1.6","1.2",".","",".",".","",".",".",".",".",".","."
"Sophomore","","403","3.083","26.6","19.9","25.1","8.7","16.1","2.5","1.0",".","",".",".","",".",".",".",".","0.2","."
"Junior","","396","3.012","24.0","16.9","28.0","7.3","15.7","3.0","1.8","2.0","",".","0.3","",".",".",".","1.0",".","."
"Senior","","338","3.277","34.3","23.7","19.2","8.0","7.7","1.2","1.8","3.8","",".","0.3","",".",".",".",".",".","."
"Undergraduates","","1717","3.079","26.4","18.1","26.6","9.1","14.7","2.0","1.4","1.2","",".","0.1","",".",".",".","0.2","0.1","."
"Special","","12","3.667","16.7",".","8.3",".",".",".",".","25.0","",".",".","",".",".",".","16.7","33.3","."
"Graduate","","160","3.863","50.6","12.5","1.9",".","0.6",".",".","24.4","",".",".","",".","8.8","0.6",".","0.6","."
"Prof Yr 2","","1","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Professionals","","1","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"","Dept. Total","1890","3.128","28.4","17.5","24.4","8.3","13.4","1.9","1.3","3.3","",".","0.1","",".","0.7","0.1","0.3","0.3","."
