"ART DEPARTMENT","Section","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"168
ART","","","","","","","","","","","","","","","","","","","",""
"614
Advanced Sculpture II","001","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"618
Advanced Artists' Video","001","","8","3.813","75.0","12.5","12.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"622","001","","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"622","002","","11","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Advanced Painting II","Course Total","","18","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"624
Advanced Ceramics II","001","","10","3.700","50.0","40.0","10.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"632
Advanced Life Drawing II","001","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"636
Computer Augmented Printmaking","001","","8","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"642
Advanced Watercolor II","001","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"644
Advanced Art Metal II","001","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"646
Art of the Printed Book","001","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"669
Interdis Studies in the Arts","001","","6","3.864","83.3",".","16.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"699","002","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","003","","10","3.595","50.0","30.0","20.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"699","006","","9","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"699","007","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","008","","7","3.367","57.1","14.3",".",".",".",".","14.3",".",".",".",".",".","14.3",".",".","."
"699","009","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"699","011","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"699","012","","10","3.900","90.0",".","10.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"699","014","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"699","021","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","031","","8","3.452","37.5","12.5","50.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"699","034","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","042","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"699","050","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"699","067","","12","3.875","75.0","25.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"699","069","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"699","071","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","076","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","077","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","090","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Independent Study","Course Total","","96","3.733","66.7","17.7","11.5",".","1.0",".","1.0",".",".",".",".",".","1.0","1.0",".","."
"726
Grad Intaglio Printmaking I","001","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"736
Grad Graphics Workshop I","001","","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"826
Grad Intaglio Printmakng II","001","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"836
Grad Graphics Workshop II","001","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"908","002","","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"908","003","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"908","004","","12","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"908","005","","9","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Seminar-Art","Course Total","","30","3.933","93.3",".","6.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"912","002","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"912","005","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"April 02, 2013","","","","","","","","","","","","","","","","","","","","Page 75 of 391"
