"TERM : 1042","","","","Percentage Distribution of Grades","","","","","","","","","","","","","","Office of the Registrar","",""
"Fall 2003-2004","","","","","","","","","","","","","","","","","","Institutional Reporting","",""
"","","","","University of Wisconsin - Madison","","","","","","","","","","","","","","","",""
"","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","","",""
"JOURN AND MASS COMMUNICA Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"512
JOURN","","","","","","","","","","","","","","","","","","","",""
"JOURN
Dept. Total
512","1547","3.439","30.6","35.0","21.2","4.1","2.0","0.9","0.2","2.4","",".","2.8","",".","0.1","0.5","0.1","0.1","."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"512
JOURN","","","","","","","","","","","","","","","","","","","",""
"Freshmen","30","3.409","33.3","33.3","16.7","6.7","6.7",".",".",".","",".",".","",".",".",".","3.3",".","."
"Sophomore","324","3.551","35.5","42.9","18.2","2.5","0.6",".",".",".","",".",".","",".",".","0.3",".",".","."
"Junior","457","3.325","21.7","38.3","26.7","6.6","3.3","0.7","0.4","0.9","",".","1.5","",".",".",".",".",".","."
"Senior","550","3.410","30.4","34.4","24.0","4.0","2.0","1.5","0.2","0.5","",".","3.1","",".",".",".",".",".","."
"Undergraduates","1361","3.417","28.7","37.7","23.4","4.6","2.2","0.8","0.2","0.5","",".","1.8","",".",".","0.1","0.1",".","."
"Special","16","2.827","6.3","31.3","18.8","6.3","6.3","18.8",".","6.3","",".",".","",".",".",".",".","6.3","."
"Graduate","170","3.803","48.2","14.1","4.1","0.6",".",".",".","17.1","",".","11.8","",".","0.6","3.5",".",".","."
"Dept. Total","1547","3.439","30.6","35.0","21.2","4.1","2.0","0.9","0.2","2.4","",".","2.8","",".","0.1","0.5","0.1","0.1","."
