"L&S","","","","","","","","","","","","","","","","","","","","","","",""
"ASTRONOMY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"188
ASTRON","","","","","","","","","","","","","","","","","","","","","","",""
"ASTRON
188","Dept. Total","618","2.894","24.9","10.8","29.0","8.6","16.0","4.2","2.1","3.7","",".","0.3","",".","",".","",".","0.2","0.2","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"188
ASTRON","","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","86","2.950","22.1","15.1","32.6","9.3","14.0","3.5","2.3",".","",".",".","",".","",".","",".","1.2",".","."
"Sophomore","","245","2.908","26.1","10.6","29.8","11.0","15.9","4.5","2.0",".","",".",".","",".","",".","",".",".",".","."
"Junior","","148","2.696","17.6","9.5","33.1","8.1","20.9","6.1","3.4",".","",".","0.7","",".","",".","",".",".","0.7","."
"Senior","","80","2.940","31.3","5.0","31.3","6.3","21.3","2.5","1.3",".","",".","1.3","",".","",".","",".",".",".","."
"Undergraduates","","559","2.868","24.0","10.2","31.3","9.3","17.7","4.5","2.3",".","",".","0.4","",".","",".","",".","0.2","0.2","."
"Special","","4","2.500","50.0",".",".",".",".","25.0",".","25.0","",".",".","",".","",".","",".",".",".","."
"Graduate","","56","3.615","33.9","17.9","7.1","1.8",".",".",".","39.3","",".",".","",".","",".","",".",".",".","."
"","Dept. Total","619","2.894","25.0","10.8","28.9","8.6","16.0","4.2","2.1","3.7","",".","0.3","",".","",".","",".","0.2","0.2","."
