"","990
009","5","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
014","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
018","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Research and Thesis","Course Total","14","",".",".",".",".",".",".",".","14.3",".",".",".","85.7",".",".",".","."
"ART HIST
180","Dept. Total","1115","3.342","35.9","23.5","18.7","7.9","4.9","1.7","0.9","4.2",".",".",".","1.2","0.1","0.6","0.3","0.2"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"180
ART HIST","","","","","","","","","","","","","","","","","","",""
"Freshmen","","54","3.537","51.9","24.1","16.7","1.9","3.7",".","1.9",".",".",".",".",".",".",".",".","."
"Sophomore","","222","3.358","38.3","24.3","18.0","10.4","6.8","1.8",".",".",".",".",".",".",".",".",".","0.5"
"Junior","","308","3.239","31.8","23.4","22.7","10.1","5.8","2.3","1.6","1.3",".",".",".",".",".","0.6","0.3","."
"Senior","","360","3.277","32.5","24.4","22.5","8.3","5.0","2.2","1.1","2.8",".",".",".","0.3","0.3","0.6",".","."
"Undergraduates","","944","3.300","34.7","24.0","21.2","9.0","5.6","2.0","1.1","1.5",".",".",".","0.1","0.1","0.4","0.1","0.1"
"Special","","60","3.724","26.7","10.0","3.3","1.7",".",".",".","48.3",".",".",".",".",".","5.0","3.3","1.7"
"Graduate","","109","3.735","51.4","25.7","5.5","1.8","0.9",".",".","3.7",".",".",".","11.0",".",".",".","."
"Prof Yr 2","","1","3.500",".","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Prof Yr 3","","1","2.000",".",".",".",".","100.0",".",".",".",".",".",".",".",".",".",".","."
"Professionals","","2","2.857",".","50.0",".",".","50.0",".",".",".",".",".",".",".",".",".",".","."
"","Dept. Total","1115","3.342","35.9","23.5","18.7","7.9","4.9","1.7","0.9","4.2",".",".",".","1.2","0.1","0.6","0.3","0.2"
