"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","",""
"CLASSICS","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"244
CLASSICS","","","","","","","","","","","","","","","","","","",""
"Med Term-Greek&Latin Origin","205
001","121","3.764","76.9","9.1","9.1","1.7","2.5","0.8",".",".",".",".",".",".",".",".",".","."
"Art&Archaeology-Ancient Greece","300
001","18","3.063","11.1","22.2","27.8","22.2","5.6",".",".","11.1",".",".",".",".",".",".",".","."
"Civilizat of Ancient Greece","320
001","86","3.744","72.1","17.4","3.5","2.3",".",".","2.3","1.2",".",".",".",".",".","1.2",".","."
"Topics in Classical Culture","373
001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Civilization-Ancient Egypt","375
001","110","3.123","16.4","31.8","24.5","11.8","10.0","0.9","0.9","3.6",".",".",".",".",".",".",".","."
"Adv Intdis Stdy-Medvl Civ","550
001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Greek & Roman Med & Phcy","561
001","24","2.870","25.0","8.3","29.2",".","29.2",".","4.2",".",".",".",".",".",".","4.2",".","."
"","699
002","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","699
003","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","699
011","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","699
020","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Directed Reading","Course Total","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Art&Archaeolog-Ancient Greece","700
001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"CLASSICS
244","Dept. Total","369","3.484","51.2","18.4","14.6","5.7","6.0","0.5","1.1","1.9",".",".",".",".",".","0.5",".","."
