"ENGLISH","Section","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"350
ENGLISH","","","","","","","","","","","","","","","","","","","",""
"516
Topics in 20C Lit in English","008","","33","3.469","36.4","27.3","27.3","3.0","3.0",".",".","3.0",".",".",".",".",".",".",".","."
"553","001","","29","3.155","24.1","27.6","31.0","3.4","10.3",".","3.4",".",".",".",".",".",".",".",".","."
"553","002","","23","2.913","17.4","26.1","21.7","8.7","21.7",".","4.3",".",".",".",".",".",".",".",".","."
"Modern Critical Theories","Course Total","","52","3.048","21.2","26.9","26.9","5.8","15.4",".","3.8",".",".",".",".",".",".",".",".","."
"595
Asian Amer Women Writers","001","","22","3.190","13.6","45.5","27.3",".","4.5",".","4.5",".",".",".",".",".","4.5",".",".","."
"613
Major American Poets","001","","36","3.375","33.3","27.8","33.3","2.8",".",".","2.8",".",".",".",".",".",".",".",".","."
"619
Three American Novelists","001","","30","3.183","30.0","23.3","23.3","13.3","6.7",".","3.3",".",".",".",".",".",".",".",".","."
"626","001","","31","3.367","16.1","38.7","41.9",".",".",".",".",".",".",".",".",".","3.2",".",".","."
"626","002","","24","3.354","16.7","41.7","37.5","4.2",".",".",".",".",".",".",".",".",".",".",".","."
"Theme in 19th C Amer Lit","Course Total","","55","3.361","16.4","40.0","40.0","1.8",".",".",".",".",".",".",".",".","1.8",".",".","."
"681","022","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"681","032","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"681","055","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"681","056","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"681","082","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Sr Honors Thesis in Major","Course Total","","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"682","038","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"682","042","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"682","055","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"682","101","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Sr Honors Thesis in Major","Course Total","","6","3.917","83.3","16.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"691","064","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"691","066","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"691","069","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Senior Thesis","Course Total","","3","***","","","","","","","","","","","","","","","",""
"692
Senior Thesis","015","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","004","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","008","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","014","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","018","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","021","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","034","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","038","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","056","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","057","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","066","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","080","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","114","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"699","122","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Directed Study","Course Total","","18","3.886","88.9","5.6",".","5.6",".",".",".",".",".",".",".",".",".",".",".","."
"700
Intro-Composition Studies","001","","15","3.967","93.3","6.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"705
Contemp Comp Thry II-Modern","001","","9","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"710
Discourse Analysis","001","","14","3.893","85.7","7.1","7.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"713
Topc-Contmp English Linguis","001","","11","3.864","81.8","9.1","9.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"April 02, 2013","","","","","","","","","","","","","","","","","","","Page 198 of 391",""
