"L&S","","","","","","","","","","","","","","","","","","","","",""
"","LIBRARY & INFORMATION STUD Section","","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","","","Grades","GPA","","","","","","","","","","","","","","","",""
"544
L I S","","","","","","","","","","","","","","","","","","","","",""
"Info Agencies & Their Envir","450","001","","83","3.735","49.4","48.2","2.4",".",".",".",".",".",".",".",".",".",".",".",".","."
"Organization of Information","551","001","","38","3.829","76.3","18.4","2.6",".","2.6",".",".",".",".",".",".",".",".",".",".","."
"Information Use and Users","561","001","","41","3.707","56.1","29.3","14.6",".",".",".",".",".",".",".",".",".",".",".",".","."
"History of Books&Printing","570","001","","35","3.886","82.9","11.4","5.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"Information Sources","571","001","","36","3.700","47.2","41.7","8.3",".",".",".",".",".",".",".",".",".","2.8",".",".","."
"","620","001","","11","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","620","002","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Fld Proj-Lib&Info Agencies","","Course Total","","13","3.964","92.3","7.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Topics-Library&Informatn St","640","001","","28","3.911","82.1","17.9",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Cataloging & Classification","651","001","","38","3.921","84.2","15.8",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Info Services Management","654","001","","35","3.700","48.6","42.9","8.6",".",".",".",".",".",".",".",".",".",".",".",".","."
"Res Methods-Libr&Info Study","710","001","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Corporate&Special Info Serv","732","001","","13","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Lib Serv-Chldrn&Young Adult","772","001","","30","3.833","70.0","26.7","3.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"Reference & Info Service","825","001","","24","3.688","41.7","54.2","4.2",".",".",".",".",".",".",".",".",".",".",".",".","."
"Topic-Schl Lib/Media Center","845","001","","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","855","001","","6","3.700","33.3","50.0",".",".",".",".",".","16.7",".",".",".",".",".",".",".","."
"","855","002","","14","3.714","64.3","21.4","7.1","7.1",".",".",".",".",".",".",".",".",".",".",".","."
"","855","003","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Topics-Info Agency Managemt","","Course Total","","22","3.738","59.1","27.3","4.5","4.5",".",".",".","4.5",".",".",".",".",".",".",".","."
"Topics-Info Procsng&Retrvl","875","001","","27","3.923","81.5","14.8",".",".",".",".",".","3.7",".",".",".",".",".",".",".","."
"Resrch Meth-Libry&Info Stdy","910","001","","6","3.833","66.7","33.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Smr: Fndations Lib&Info St","950","001","","10","3.667","40.0","40.0","10.0",".",".",".",".",".",".",".",".",".","10.0",".",".","."
"Probs-Archives: Manuscripts","976","001","","15","3.933","86.7","13.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","990","004","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"","990","008","","6","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"","990","014","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Research and Thesis","","Course Total","","10","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"","999","003","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","999","004","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","999","006","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"","999","008","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","999","009","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"","999","011","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"","999","012","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Independent Reading & Rsch","","Course Total","","15","3.956","93.3","6.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
