"Section","","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","","Grades","GPA","","","","","","","","","","","","","","","",""
"100","001","","15","3.033","6.7","33.3","26.7","26.7","6.7",".",".",".",".",".",".",".",".",".",".","."
"100","002","","14","2.857",".","21.4","42.9","21.4","14.3",".",".",".",".",".",".",".",".",".",".","."
"100","003","","15","3.367","26.7","40.0","20.0","6.7","6.7",".",".",".",".",".",".",".",".",".",".","."
"100","004","","12","3.125","33.3",".","50.0","8.3",".","8.3",".",".",".",".",".",".",".",".",".","."
"100","005","","14","2.679",".","28.6","21.4","21.4","21.4","7.1",".",".",".",".",".",".",".",".",".","."
"100","006","","14","3.107",".","50.0","28.6","14.3","7.1",".",".",".",".",".",".",".",".",".",".","."
"100","007","","14","3.214","14.3","35.7","28.6","21.4",".",".",".",".",".",".",".",".",".",".",".","."
"100","008","","12","2.750",".","25.0","25.0","25.0","25.0",".",".",".",".",".",".",".",".",".",".","."
"100","009","","13","3.269","15.4","30.8","46.2","7.7",".",".",".",".",".",".",".",".",".",".",".","."
"100","010","","12","3.208",".","58.3","25.0","16.7",".",".",".",".",".",".",".",".",".",".",".","."
"100","011","","15","3.067","20.0","13.3","53.3",".","6.7","6.7",".",".",".",".",".",".",".",".",".","."
"100","012","","14","3.429","28.6","35.7","28.6","7.1",".",".",".",".",".",".",".",".",".",".",".","."
"100","013","","13","3.538","30.8","46.2","23.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","014","","14","3.214","7.1","35.7","50.0","7.1",".",".",".",".",".",".",".",".",".",".",".","."
"100","015","","14","2.357","7.1","14.3","14.3","28.6","14.3","14.3","7.1",".",".",".",".",".",".",".",".","."
"100","016","","14","3.214",".","42.9","57.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","017","","15","2.967","20.0","33.3","20.0",".","20.0",".","6.7",".",".",".",".",".",".",".",".","."
"100","018","","13","2.923",".","15.4","61.5","15.4","7.7",".",".",".",".",".",".",".",".",".",".","."
"100","019","","14","2.964","14.3","28.6","21.4","21.4","7.1","7.1",".",".",".",".",".",".",".",".",".","."
"100","020","","13","2.846",".","46.2","15.4","30.8",".",".","7.7",".",".",".",".",".",".",".",".","."
"100","021","","13","3.269","15.4","38.5","38.5",".","7.7",".",".",".",".",".",".",".",".",".",".","."
"100","022","","14","3.429","21.4","42.9","35.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","023","","14","2.964",".","28.6","42.9","21.4","7.1",".",".",".",".",".",".",".",".",".",".","."
"100","024","","11","3.200","9.1","45.5","18.2","9.1","9.1",".",".",".",".",".",".",".","9.1",".",".","."
"100","025","","13","2.885","7.7","38.5","23.1","15.4","7.7",".","7.7",".",".",".",".",".",".",".",".","."
"100","026","","12","3.042",".","41.7","50.0",".",".","8.3",".",".",".",".",".",".",".",".",".","."
"100","027","","14","3.036","14.3","14.3","42.9","21.4","7.1",".",".",".",".",".",".",".",".",".",".","."
"100","028","","14","3.214","14.3","42.9","28.6",".","14.3",".",".",".",".",".",".",".",".",".",".","."
"100","029","","11","3.500","36.4","36.4","18.2","9.1",".",".",".",".",".",".",".",".",".",".",".","."
"100","030","","14","3.250",".","57.1","35.7","7.1",".",".",".",".",".",".",".",".",".",".",".","."
"100","031","","13","3.269","7.7","53.8","30.8",".","7.7",".",".",".",".",".",".",".",".",".",".","."
"100","032","","11","3.591","45.5","27.3","27.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","033","","15","3.033",".","40.0","33.3","20.0","6.7",".",".",".",".",".",".",".",".",".",".","."
"100","034","","13","3.115","7.7","46.2","15.4","23.1","7.7",".",".",".",".",".",".",".",".",".",".","."
"100","035","","11","3.455","18.2","54.5","27.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","036","","11","3.364","27.3","36.4","18.2","18.2",".",".",".",".",".",".",".",".",".",".",".","."
"100","037","","15","3.133",".","33.3","60.0","6.7",".",".",".",".",".",".",".",".",".",".",".","."
"100","038","","14","2.929",".","21.4","57.1","7.1","14.3",".",".",".",".",".",".",".",".",".",".","."
"100","039","","13","3.000","7.7","30.8","46.2",".","7.7","7.7",".",".",".",".",".",".",".",".",".","."
"100","040","","10","3.050",".","30.0","50.0","20.0",".",".",".",".",".",".",".",".",".",".",".","."
"100","041","","12","2.875",".","25.0","58.3",".","8.3","8.3",".",".",".",".",".",".",".",".",".","."
"100","042","","11","2.818","9.1","18.2","36.4","18.2","9.1","9.1",".",".",".",".",".",".",".",".",".","."
"100","043","","13","3.385","7.7","61.5","30.8",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","044","","15","3.500","26.7","46.7","26.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","045","","14","3.429","21.4","42.9","35.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","046","","12","2.958","8.3","41.7","33.3",".",".","16.7",".",".",".",".",".",".",".",".",".","."
"","","","","","","","","","","","","","","","","","","","Page 176 of 391",""
