"","991
009","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","991
012","3","***","","","","","","","","","",".",".",".",".",".",".","."
"","991
017","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Indiv Research-Slavic Lit","Course Total","12","",".",".",".",".",".",".",".","50.0",".",".",".","50.0",".",".",".","."
"SLAVIC
888","Dept. Total","349","3.547","54.4","19.2","12.0","4.9","2.3","0.9","1.4","2.6",".",".",".","1.7","0.6",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"888
SLAVIC","","","","","","","","","","","","","","","","","","",""
"Freshmen","","61","3.379","60.7","13.1","11.5","4.9","1.6",".","8.2",".",".",".",".",".",".",".",".","."
"Sophomore","","78","3.442","47.4","20.5","14.1","11.5","5.1","1.3",".",".",".",".",".",".",".",".",".","."
"Junior","","70","3.558","52.9","22.9","12.9","5.7","4.3",".",".","1.4",".",".",".",".",".",".",".","."
"Senior","","70","3.554","47.1","27.1","20.0","1.4",".","2.9",".","1.4",".",".",".",".",".",".",".","."
"Undergraduates","","279","3.487","51.6","21.1","14.7","6.1","2.9","1.1","1.8","0.7",".",".",".",".",".",".",".","."
"Special","","4","3.850","50.0","25.0",".",".",".",".",".",".",".",".",".",".","25.0",".",".","."
"Graduate","","64","3.932","68.8","7.8","1.6",".",".",".",".","10.9",".",".",".","9.4","1.6",".",".","."
"Prof Yr 3","","2","3.500",".","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Professionals","","2","3.500",".","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","Dept. Total","349","3.547","54.4","19.2","12.0","4.9","2.3","0.9","1.4","2.6",".",".",".","1.7","0.6",".",".","."
