"EGR","","","","","","","","","","","","","","","","","","",""
"CHEMICAL & BIOLOGICAL ENGR Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","",""
"220
CBE","","","","","","","","","","","","","","","","","","",""
"CBE
Dept. Total
220","775","3.063","27.1","14.5","22.5","9.7","10.1","2.6","1.2","10.6","0.1","0.4","",".","1.3","0.1",".",".","."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","",""
"220
CBE","","","","","","","","","","","","","","","","","","",""
"Sophomore","33","2.510","9.1","9.1","27.3","15.2","24.2","15.2",".",".",".",".","",".",".",".",".",".","."
"Junior","130","2.836","16.9","13.8","30.8","14.6","18.5","3.8","1.5",".",".",".","",".",".",".",".",".","."
"Senior","366","3.025","32.8","14.2","23.0","12.8","12.6","2.7","1.9",".",".",".","",".",".",".",".",".","."
"Undergraduates","529","2.940","27.4","13.8","25.1","13.4","14.7","3.8","1.7",".",".",".","",".",".",".",".",".","."
"Special","2","3.750","50.0","50.0",".",".",".",".",".",".",".",".","",".",".",".",".",".","."
"Graduate","252","3.517","28.6","15.1","16.3","1.6",".",".",".","32.5","0.4","1.2","",".","4.0","0.4",".",".","."
"Dept. Total","783","3.063","27.8","14.3","22.2","9.6","10.0","2.6","1.1","10.5","0.1","0.4","",".","1.3","0.1",".",".","."
