"","999
025","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","999
027","2","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","999
028","2","***","","","","","","","","","","",".",".","",".",".",".",".","."
"Independent Reading","Course Total","7","4.000","85.7",".",".",".",".",".",".",".","",".",".","",".","14.3",".",".",".","."
"COUN PSY
270","Dept. Total","547","3.692","62.0","15.7","6.8","2.4","0.5","0.5","0.4","3.5","",".","3.3","",".","1.8","0.9","0.4","1.8","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"270
COUN PSY","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","67","3.894","89.6","3.0","1.5","3.0","1.5",".",".",".","",".",".","",".",".",".","1.5",".","."
"Sophomore","","55","3.902","87.3","9.1","1.8",".",".",".",".",".","",".",".","",".",".",".",".","1.8","."
"Junior","","69","3.508","63.8","14.5","11.6","4.3","1.4","1.4",".",".","",".",".","",".",".",".","1.4","1.4","."
"Senior","","112","3.339","39.3","33.9","15.2","6.3","0.9","1.8","1.8",".","",".",".","",".",".","0.9",".",".","."
"Undergraduates","","303","3.512","64.7","18.2","8.9","4.0","1.0","1.0","0.7",".","",".",".","",".",".","0.3","0.7","0.7","."
"Special","","12","3.850","83.3","8.3","8.3",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Graduate","","232","3.856","57.3","12.9","3.9","0.4",".",".",".","8.2","",".","7.8","",".","4.3","1.7",".","3.4","."
"","Dept. Total","547","3.692","62.0","15.7","6.8","2.4","0.5","0.5","0.4","3.5","",".","3.3","",".","1.8","0.9","0.4","1.8","."
