"","991
054","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","991
056","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","991
059","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Research Nutrition","Course Total","40","",".",".",".",".",".",".",".","77.5",".",".",".","22.5",".",".",".","."
"NUTR SCI
694","Dept. Total","1452","2.786","16.1","13.4","17.2","13.8","21.6","3.0","1.4","5.2",".","7.2","0.5","0.7","0.1","0.1",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"694
NUTR SCI","","","","","","","","","","","","","","","","","","",""
"Freshmen","","496","2.626","9.9","13.1","17.9","16.1","31.7","3.8","1.4",".",".","5.4","0.6",".",".",".",".","."
"Sophomore","","294","2.782","15.0","12.9","18.7","14.6","24.8","2.4","1.4","0.7",".","9.5",".",".",".",".",".","."
"Junior","","213","2.780","18.3","10.8","18.3","15.5","19.7","3.3","2.8","0.9",".","8.5","1.4",".",".","0.5",".","."
"Senior","","271","2.887","14.4","14.8","20.3","15.9","14.4","3.7","1.1","5.2",".","10.0","0.4",".",".",".",".","."
"Undergraduates","","1274","2.741","13.4","13.0","18.7","15.6","24.4","3.4","1.6","1.4",".","7.8","0.5",".",".","0.1",".","."
"Special","","19","3.259","36.8","10.5","15.8","5.3","10.5",".",".",".",".","21.1",".",".",".",".",".","."
"Graduate","","138","3.780","33.3","14.5","2.9",".",".",".",".","41.3",".",".",".","7.2","0.7",".",".","."
"Prof Yr 1","","13","3.808","61.5","38.5",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Prof Yr 2","","3","3.167",".","33.3","66.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"Prof Yr 3","","5","3.400","40.0",".","60.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"Professionals","","21","3.619","47.6","28.6","23.8",".",".",".",".",".",".",".",".",".",".",".",".","."
"","Dept. Total","1452","2.786","16.1","13.4","17.2","13.8","21.6","3.0","1.4","5.2",".","7.2","0.5","0.7","0.1","0.1",".","."
