"","991
001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","991
004","3","***","","","","","","","","","",".",".",".",".",".",".","."
"","991
010","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Linguistc&Germanic Philolgy","Course Total","7","",".",".",".",".",".",".",".","42.9",".",".",".","57.1",".",".",".","."
"GERMAN
424","Dept. Total","987","3.547","50.9","19.1","17.5","2.8","2.8","0.6","0.7","3.3","0.1","0.3",".","1.1","0.1","0.3","0.2","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"424
GERMAN","","","","","","","","","","","","","","","","","","",""
"Freshmen","","274","3.500","47.4","23.0","21.9","2.2","4.0","0.7","0.7",".",".",".",".",".",".",".",".","."
"Sophomore","","199","3.519","50.3","21.1","19.6","4.0","2.5","1.0","1.0",".",".","0.5",".",".",".",".",".","."
"Junior","","153","3.496","50.3","17.6","20.3","4.6","5.2","1.3",".","0.7",".",".",".",".",".",".",".","."
"Senior","","186","3.506","45.7","21.5","19.4","3.8","2.2",".","1.1","4.3",".",".",".",".",".","1.6","0.5","."
"Undergraduates","","812","3.505","48.3","21.2","20.4","3.4","3.4","0.7","0.7","1.1",".","0.1",".",".",".","0.4","0.1","."
"Special","","21","3.600","61.9","9.5","14.3",".",".",".","4.8","4.8",".",".",".",".",".",".","4.8","."
"Graduate","","154","3.892","63.0","9.7","2.6",".",".",".",".","14.9","0.6","1.3",".","7.1","0.6",".",".","."
"","Dept. Total","987","3.547","50.9","19.1","17.5","2.8","2.8","0.6","0.7","3.3","0.1","0.3",".","1.1","0.1","0.3","0.2","."
