"","999
051","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","999
067","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","999
070","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"Independent Reading","Course Total","24","3.979","79.2","4.2",".",".",".",".",".","8.3","",".",".","",".",".","4.2",".",".","4.2"
"SOC WORK
896","Dept. Total","1267","3.774","70.5","16.5","7.1","1.5","1.1","0.5","0.2","1.7","",".",".","",".","0.6","0.2",".","0.1","0.1"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"896
SOC WORK","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","38","3.764","65.8","21.1","10.5","2.6",".",".",".",".","",".",".","",".",".",".",".",".","."
"Sophomore","","104","3.730","59.6","27.9","10.6","1.0","1.0",".",".",".","",".",".","",".",".",".",".",".","."
"Junior","","183","3.601","58.5","21.9","9.8","4.4","3.3","2.2",".",".","",".",".","",".",".",".",".",".","."
"Senior","","220","3.647","61.8","17.3","12.3","2.7","2.7","0.9","0.5","1.8","",".",".","",".",".",".",".",".","."
"Undergraduates","","545","3.654","60.6","21.1","11.0","2.9","2.4","1.1","0.2","0.7","",".",".","",".",".",".",".",".","."
"Special","","21","3.558","33.3","4.8","4.8",".",".",".","4.8","47.6","",".",".","",".",".",".",".","4.8","."
"Graduate","","691","3.887","79.2","13.5","4.1","0.4","0.1",".",".","1.2","",".",".","",".","1.0","0.4",".",".","0.1"
"Prof Yr 2","","4","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Prof Yr 3","","6","3.882","83.3",".","16.7",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Professionals","","10","3.929","90.0",".","10.0",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"","Dept. Total","1267","3.774","70.5","16.5","7.1","1.5","1.1","0.5","0.2","1.7","",".",".","",".","0.6","0.2",".","0.1","0.1"
