"","990
032","6","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"","990
036","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
037","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Research","Course Total","36","",".",".",".",".",".",".",".","72.2",".",".",".","27.8",".",".",".","."
"DY SCI
292","Dept. Total","218","3.383","46.8","13.3","11.9","3.7","4.6","2.3","0.5","12.4",".",".",".","4.6",".",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"292
DY SCI","","","","","","","","","","","","","","","","","","",""
"Freshmen","","10","3.368","40.0","10.0","40.0","10.0",".",".",".",".",".",".",".",".",".",".",".","."
"Sophomore","","27","3.694","59.3","22.2","14.8",".","3.7",".",".",".",".",".",".",".",".",".",".","."
"Junior","","65","3.117","44.6","15.4","16.9","7.7","9.2","4.6","1.5",".",".",".",".",".",".",".",".","."
"Senior","","41","3.250","46.3","22.0","14.6","4.9","7.3","4.9",".",".",".",".",".",".",".",".",".","."
"Undergraduates","","143","3.280","47.6","18.2","17.5","5.6","7.0","3.5","0.7",".",".",".",".",".",".",".",".","."
"Special","","3","3.333","33.3",".","33.3",".",".",".",".","33.3",".",".",".",".",".",".",".","."
"Graduate","","72","3.944","45.8","4.2",".",".",".",".",".","36.1",".",".",".","13.9",".",".",".","."
"","Dept. Total","218","3.383","46.8","13.3","11.9","3.7","4.6","2.3","0.5","12.4",".",".",".","4.6",".",".",".","."
