"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"ALS","","","","","","","","","","","","","","","","","","",""
"BIOCHEMISTRY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"200
BIOCHEM","","","","","","","","","","","","","","","","","","",""
"800
Prac Nuc Mag Resonance Thry","001","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"875
Special Topics","001","26","3.731","76.9",".","19.2",".","3.8",".",".",".",".",".",".",".",".",".",".","."
"901
Smr-Nutr&Metabolism (Adv)","001","21","3.786","38.1","28.6",".",".",".",".",".","33.3",".",".",".",".",".",".",".","."
"903
Smr-Membrane Biochem (Adv)","001","12","4.000","75.0",".",".",".",".",".",".","25.0",".",".",".",".",".",".",".","."
"905
Smr-Biomolec Structur (Adv)","001","30","3.455","10.0","13.3","13.3",".",".",".",".","63.3",".",".",".",".",".",".",".","."
"909
Smr-Enzymology (Advanced)","001","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"910
Smr-Molecular Virolgy (Adv)","001","10","4.000","20.0",".",".",".",".",".",".","80.0",".",".",".",".",".",".",".","."
"911
Smr:Molec Mech-Hormone Act","001","10","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"912
Smr-Molec Mech of Develpmnt","001","10","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"913
Smr-RiboGroup (Advanced)","001","9","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"914
Smr-Molecular Biosci (Adv)","001","19","4.000","10.5",".",".",".",".",".",".","89.5",".",".",".",".",".",".",".","."
"932
Biotechnol Traing Prgm Smr","001","21","3.905","90.5",".","9.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"990","008","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","010","5","***","","","","","","","","","",".",".",".",".",".",".","."
"990","022","4","***","","","","","","","","","",".",".",".",".",".",".","."
"990","033","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","037","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","039","6","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","040","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","041","5","***","","","","","","","","","",".",".",".",".",".",".","."
"990","042","8","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","043","6","",".",".",".",".",".",".",".",".",".",".",".","100.0",".",".",".","."
"990","044","14","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","045","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","046","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","049","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","050","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","051","7","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","053","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","054","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","055","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","056","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","057","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","058","6","",".",".",".",".",".",".",".","50.0",".",".",".","50.0",".",".",".","."
"990","059","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","060","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","061","7","",".",".",".",".",".",".",".","28.6",".",".",".","71.4",".",".",".","."
"990","062","27","",".",".",".",".",".",".",".","66.7",".",".",".","33.3",".",".",".","."
"990","063","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","064","4","***","","","","","","","","","",".",".",".",".",".",".","."
"990","065","5","***","","","","","","","","","",".",".",".",".",".",".","."
"990","066","4","***","","","","","","","","","",".",".",".",".",".",".","."
"990","067","4","***","","","","","","","","","",".",".",".",".",".",".","."
"990","068","3","***","","","","","","","","","",".",".",".",".",".",".","."
"April 02, 2013","","","","","","","","","","","","","","","","","","","Page 13 of 391"
