"BUS","","","","","","","","","","","","","","","","","","","","","","",""
"OPERATIONS & TECHNOLOGY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"238
OTM","","","","","","","","","","","","","","","","","","","","","","",""
"OTM
238","Dept. Total","868","3.313","31.5","29.1","23.4","7.3","6.8","1.0","0.5","0.5","",".",".","",".","",".","",".",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"238
OTM","","","","","","","","","","","","","","","","","","","","","","",""
"Sophomore","","81","2.963","13.6","18.5","35.8","13.6","17.3","1.2",".",".","",".",".","",".","",".","",".",".",".","."
"Junior","","201","2.965","14.4","19.4","34.3","16.4","12.4","2.0","1.0",".","",".",".","",".","",".","",".",".",".","."
"Senior","","165","3.233","30.3","24.8","23.6","8.5","10.9","1.2","0.6",".","",".",".","",".","",".","",".",".",".","."
"Undergraduates","","447","3.064","20.1","21.3","30.6","13.0","12.8","1.6","0.7",".","",".",".","",".","",".","",".",".",".","."
"Special","","8","1.786",".",".","25.0","12.5","12.5","25.0","12.5","12.5","",".",".","",".","",".","",".",".",".","."
"Graduate","","407","3.623","44.5","38.1","15.5","1.0","0.2",".",".","0.7","",".",".","",".","",".","",".",".",".","."
"Prof Yr 3","","5","***","","","","","","","","","","",".","",".","",".","",".",".",".","."
"Prof Yr 4","","1","***","","","","","","","","","","",".","",".","",".","",".",".",".","."
"Professionals","","6","3.583","33.3","50.0","16.7",".",".",".",".",".","",".",".","",".","",".","",".",".",".","."
"","Dept. Total","868","3.313","31.5","29.1","23.4","7.3","6.8","1.0","0.5","0.5","",".",".","",".","",".","",".",".",".","."
