"THEATRE AND DRAMA","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"942
THEATRE","","","","","","","","","","","","","","","","","","","","",""
"Independent Study","Course Total","4","***","","","","","","","","","","","","","","","","","",""
"THEATRE
942","Dept. Total","934","3.794","72.7","13.9","5.5","1.9","0.7","0.1","0.3","3.9","",".",".","",".","0.2","0.6",".","0.1","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"942
THEATRE","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","68","3.593","55.9","23.5","13.2","5.9","1.5",".",".",".","",".",".","",".",".",".",".",".","."
"Sophomore","","198","3.738","73.7","14.1","6.1","3.5","0.5",".","1.0","0.5","",".",".","",".",".",".",".","0.5","."
"Junior","","184","3.834","77.7","15.8","3.8","1.1","1.1",".",".",".","",".",".","",".",".","0.5",".",".","."
"Senior","","388","3.819","77.8","12.9","5.4","1.3","0.8","0.3","0.3",".","",".",".","",".",".","1.3",".",".","."
"Undergraduates","","838","3.785","75.1","14.7","5.8","2.1","0.8","0.1","0.4","0.1","",".",".","",".",".","0.7",".","0.1","."
"Special","","4","***","","","","","","","","","","",".","",".",".",".",".",".","."
"Graduate","","92","3.919","53.3","6.5","2.2",".",".",".",".","35.9","",".",".","",".","2.2",".",".",".","."
"","Dept. Total","934","3.794","72.7","13.9","5.5","1.9","0.7","0.1","0.3","3.9","",".",".","",".","0.2","0.6",".","0.1","."
