"","999
025","4","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","999
029","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","999
030","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"Independent Reading & Rsch","Course Total","20","3.854","70.0","10.0","5.0",".",".",".",".","5.0","",".",".","",".",".","5.0",".","5.0","."
"L I S
544","Dept. Total","822","3.799","73.0","17.8","5.1","1.7","0.7","0.1","0.2","0.6","",".",".","",".","0.2","0.4",".","0.1","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"544
L I S","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","6","3.667","66.7","16.7",".","16.7",".",".",".",".","",".",".","",".",".",".",".",".","."
"Sophomore","","62","3.870","79.0","16.1","4.8",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Junior","","96","3.750","70.8","17.7","7.3","3.1",".",".","1.0",".","",".",".","",".",".",".",".",".","."
"Senior","","97","3.643","63.9","19.6","9.3","2.1","3.1","1.0","1.0",".","",".",".","",".",".",".",".",".","."
"Undergraduates","","261","3.737","70.1","18.0","7.3","2.3","1.1","0.4","0.8",".","",".",".","",".",".",".",".",".","."
"Special","","14","3.654","57.1","21.4","7.1",".","7.1",".",".","7.1","",".",".","",".",".",".",".",".","."
"Graduate","","542","3.834","74.7","17.5","4.1","1.5","0.4",".",".","0.7","",".",".","",".","0.4","0.6",".","0.2","."
"Prof Yr 3","","5","***","","","","","","","","","","",".","",".",".",".",".",".","."
"Professionals","","5","***","","","","","","","","","","",".","",".",".",".",".",".","."
"","Dept. Total","822","3.799","73.0","17.8","5.1","1.7","0.7","0.1","0.2","0.6","",".",".","",".","0.2","0.4",".","0.1","."
