"L&S","","","","","","","","","","","","","","","","","","","","",""
"GEOSCIENCE","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"420
GEOSCI","","","","","","","","","","","","","","","","","","","","",""
"GEOSCI
420","Dept. Total","1513","3.124","28.0","19.4","23.5","10.9","8.7","2.7","0.8","3.8","",".",".","",".","1.7","0.4","0.1",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"420
GEOSCI","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","109","2.894","11.0","15.6","40.4","18.3","11.9","0.9","1.8",".","",".",".","",".",".",".",".",".","."
"Sophomore","","353","3.095","23.8","22.1","26.6","12.7","11.3","2.8","0.3",".","",".",".","",".",".","0.3",".",".","."
"Junior","","371","3.193","30.7","22.9","24.3","8.9","8.1","2.7","1.3",".","",".",".","",".",".","0.8","0.3",".","."
"Senior","","500","3.038","28.0","19.6","24.0","12.8","9.4","3.6","0.8","0.8","",".",".","",".","0.4","0.4","0.2",".","."
"Undergraduates","","1333","3.088","26.3","20.9","26.1","12.2","9.8","2.9","0.9","0.3","",".",".","",".","0.2","0.5","0.2",".","."
"Special","","30","3.220","26.7","6.7","6.7","10.0",".","6.7",".","43.3","",".",".","",".",".",".",".",".","."
"Graduate","","150","3.773","43.3","9.3","4.0",".","0.7",".",".","26.7","",".",".","",".","16.0",".",".",".","."
"","Dept. Total","1513","3.124","28.0","19.4","23.5","10.9","8.7","2.7","0.8","3.8","",".",".","",".","1.7","0.4","0.1",".","."
