"L&S","","","","","","","","","","","","","","","","","","","","","",""
"LITERATURE IN TRANSLATION","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"551
LITTRANS","","","","","","","","","","","","","","","","","","","","","",""
"LITTRANS
551","Dept. Total","658","3.418","39.8","30.1","17.2","5.2","2.9","1.5","2.0","0.8","",".",".","",".","",".","0.5","0.2",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"551
LITTRANS","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","38","3.448","26.3","50.0","10.5","5.3","5.3",".",".",".","",".",".","",".","",".","2.6",".",".","."
"Sophomore","","145","3.539","40.7","37.9","13.8","4.1","2.1","0.7","0.7",".","",".",".","",".","",".",".",".",".","."
"Junior","","171","3.427","38.6","29.2","21.6","5.3","2.9","1.8","0.6",".","",".",".","",".","",".",".",".",".","."
"Senior","","293","3.345","42.7","24.6","17.4","5.5","3.1","2.0","3.8","0.3","",".",".","",".","",".","0.7",".",".","."
"Undergraduates","","647","3.418","40.2","30.3","17.3","5.1","2.9","1.5","2.0","0.2","",".",".","",".","",".","0.5",".",".","."
"Special","","10","3.400","20.0","10.0","10.0","10.0",".",".",".","40.0","",".",".","",".","",".",".","10.0",".","."
"Graduate","","1","***","","","","","","","","","","",".","",".","",".",".",".",".","."
"","Dept. Total","658","3.418","39.8","30.1","17.2","5.2","2.9","1.5","2.0","0.8","",".",".","",".","",".","0.5","0.2",".","."
