"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","",""
"CHEMISTRY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"224
CHEM","","","","","","","","","","","","","","","","","","",""
"992","033","11","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"992","037","4","***","","","","","","","","","",".",".",".",".",".",".","."
"992","039","1","***","","","","","","","","","",".",".",".",".",".",".","."
"992","041","6","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"992","046","3","***","","","","","","","","","",".",".",".",".",".",".","."
"992","056","3","***","","","","","","","","","",".",".",".",".",".",".","."
"992","059","1","***","","","","","","","","","",".",".",".",".",".",".","."
"992","077","3","***","","","","","","","","","",".",".",".",".",".",".","."
"992","084","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Research-Physical","Course Total","73","",".",".",".",".",".",".",".","94.5",".",".",".","5.5",".",".",".","."
"993","003","1","***","","","","","","","","","",".",".",".",".",".",".","."
"993","004","1","***","","","","","","","","","",".",".",".",".",".",".","."
"993","007","1","***","","","","","","","","","",".",".",".",".",".",".","."
"993","009","1","***","","","","","","","","","",".",".",".",".",".",".","."
"993","017","3","***","","","","","","","","","",".",".",".",".",".",".","."
"993","030","1","***","","","","","","","","","",".",".",".",".",".",".","."
"993","032","9","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"993","033","1","***","","","","","","","","","",".",".",".",".",".",".","."
"993","037","1","***","","","","","","","","","",".",".",".",".",".",".","."
"993","039","4","***","","","","","","","","","",".",".",".",".",".",".","."
"993","041","2","***","","","","","","","","","",".",".",".",".",".",".","."
"993","046","3","***","","","","","","","","","",".",".",".",".",".",".","."
"993","049","5","***","","","","","","","","","",".",".",".",".",".",".","."
"993","051","1","***","","","","","","","","","",".",".",".",".",".",".","."
"993","055","1","***","","","","","","","","","",".",".",".",".",".",".","."
"993","067","8","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"993","077","4","***","","","","","","","","","",".",".",".",".",".",".","."
"993","083","2","***","","","","","","","","","",".",".",".",".",".",".","."
"993","085","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Research-Analytical","Course Total","50","",".",".",".",".",".",".",".","90.0",".",".",".","10.0",".",".",".","."
"994","001","3","***","","","","","","","","","",".",".",".",".",".",".","."
"994","009","1","***","","","","","","","","","",".",".",".",".",".",".","."
"994","015","4","***","","","","","","","","","",".",".",".",".",".",".","."
"994","017","1","***","","","","","","","","","",".",".",".",".",".",".","."
"994","023","2","***","","","","","","","","","",".",".",".",".",".",".","."
"994","041","1","***","","","","","","","","","",".",".",".",".",".",".","."
"994","045","2","***","","","","","","","","","",".",".",".",".",".",".","."
"994","051","1","***","","","","","","","","","",".",".",".",".",".",".","."
"994","056","1","***","","","","","","","","","",".",".",".",".",".",".","."
"994","058","2","***","","","","","","","","","",".",".",".",".",".",".","."
"994","081","8","",".",".",".",".",".",".",".","75.0","25.0",".",".",".",".",".",".","."
"Research-Inorganic","Course Total","26","",".",".",".",".",".",".",".","88.5","7.7",".",".","3.8",".",".",".","."
"996","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"996","004","6","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"996","007","11","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
