"ALS","","","","","","","","","","","","","","","","","","","","","",""
"MICROBIOLOGY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"192
MICROBIO","","","","","","","","","","","","","","","","","","","","","",""
"MICROBIO
192","Dept. Total","1651","3.238","38.6","15.3","24.5","7.8","7.5","2.2","0.7","1.6","",".",".","",".","1.8","",".","0.1","0.1","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"192
MICROBIO","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","18","2.556","27.8","11.1","11.1",".","22.2","27.8",".",".","",".",".","",".",".","",".",".",".","."
"Sophomore","","167","3.025","24.0","17.4","31.1","13.2","8.4","4.2","1.8",".","",".",".","",".",".","",".",".",".","."
"Junior","","445","3.238","37.3","14.8","27.4","10.3","7.4","1.8","0.9",".","",".",".","",".",".","",".",".",".","."
"Senior","","786","3.231","37.9","16.8","26.6","7.0","8.9","2.2","0.5","0.1","",".",".","",".",".","",".",".",".","."
"Undergraduates","","1416","3.196","35.9","16.2","27.2","8.7","8.5","2.6","0.8","0.1","",".",".","",".",".","",".",".",".","."
"Special","","34","3.214","26.5","17.6","23.5","14.7","5.9",".",".","5.9","",".",".","",".",".","",".","2.9","2.9","."
"Graduate","","200","3.793","59.0","9.0","5.5",".",".",".",".","11.5","",".",".","",".","15.0","",".",".",".","."
"Prof Yr 4","","1","***","","","","","","","","","","",".","",".",".","",".",".",".","."
"Professionals","","1","***","","","","","","","","","","",".","",".",".","",".",".",".","."
"","Dept. Total","1651","3.238","38.6","15.3","24.5","7.8","7.5","2.2","0.7","1.6","",".",".","",".","1.8","",".","0.1","0.1","."
