"","990
021","2","***","","","","","","","","","",".",".","",".",".",".",".","."
"","990
022","1","***","","","","","","","","","",".",".","",".",".",".",".","."
"","990
030","3","***","","","","","","","","","",".",".","",".",".",".",".","."
"Thesis-Research","Course Total","43","",".",".",".",".",".",".",".","76.7",".",".","",".","23.3",".",".",".","."
"CBE
220","Dept. Total","1034","3.180","30.7","15.8","21.3","10.1","8.2","2.1","0.6","9.1","0.1",".","",".","1.8","0.1","0.2",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","",""
"220
CBE","","","","","","","","","","","","","","","","","","","",""
"Sophomore","","19","2.833","21.1","10.5","36.8","10.5","10.5","10.5",".",".",".",".","",".",".",".",".",".","."
"Junior","","130","3.120","22.3","23.8","29.2","13.8","8.5","2.3",".",".",".",".","",".",".",".",".",".","."
"Senior","","668","3.154","34.0","16.3","24.3","12.0","10.6","2.2","0.4",".",".",".","",".",".","0.1",".",".","."
"Undergraduates","","817","3.141","31.8","17.4","25.3","12.2","10.3","2.4","0.4",".",".",".","",".",".","0.1",".",".","."
"Special","","14","2.432","42.9",".",".","14.3","7.1","14.3","21.4",".",".",".","",".",".",".",".",".","."
"Graduate","","203","3.683","25.1","10.3","6.4","1.0",".",".",".","46.3","0.5",".","",".","9.4",".","1.0",".","."
"","Dept. Total","1034","3.180","30.7","15.8","21.3","10.1","8.2","2.1","0.6","9.1","0.1",".","",".","1.8","0.1","0.2",".","."
