"","","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","","","",""
"MATHEMATICS","Section","","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","","Grades","","GPA","","","","","","","","","","","","","","","",""
"600
MATH","","","","","","","","","","","","","","","","","","","","",""
"Secnd Crse in Real Analysis","725","001","","24","3.429","41.7","16.7","25.0",".",".",".","4.2","8.3",".",".",".",".",".",".",".","4.2"
"Theory of Probability II","734","001","","14","3.423","42.9","7.1","35.7",".","7.1",".",".",".",".",".",".",".",".","7.1",".","."
"Abstract Algebra","742","001","","21","3.310","57.1","9.5","19.0","4.8",".",".","9.5",".",".",".",".",".",".",".",".","."
"Introductory Topology II","752","001","","14","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Differential Geometry","765","001","","19","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Model Theory","776","001","","10","4.000","90.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","10.0"
"Topics in Applied Math","801","001","","19","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Partial Differential Equatn","820","001","","11","4.000","81.8",".",".",".",".",".",".",".",".",".",".",".","18.2",".",".","."
"Adv Topics - Harmonic Analysis","828","001","","14","3.929","85.7","14.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Topics in Probability","833","001","","10","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Topics in Applied Algebra","842","001","","8","4.000","87.5",".",".",".",".",".",".","12.5",".",".",".",".",".",".",".","."
"Class Field Theory","845","001","","24","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Adv Topics-Algebraic Geom","863","001","","29","3.948","89.7","10.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Advanced Topics in Geometry","865","001","","16","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Analytic Number Theory","867","001","","19","4.000","94.7",".",".",".",".",".",".","5.3",".",".",".",".",".",".",".","."
"Adv Topics in Foundations","873","001","","8","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Seminar in Analysis","921","001","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","941","001","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","941","003","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","941","005","","10","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Seminar-Algebra","","Course Total","","13","4.000","92.3",".",".",".",".",".",".",".",".",".",".",".",".","7.7",".","."
"Seminar in Topology","951","001","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","990","009","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","990","018","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"","990","029","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","990","035","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","990","036","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","990","037","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","990","040","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","990","043","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","990","061","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","990","066","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","990","151","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","990","154","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","990","266","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Reading and Research","","Course Total","","19","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
