"ALS","","","","","","","","","","","","","","","","","","","","",""
"SOIL SCIENCE","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"908
SOIL SCI","","","","","","","","","","","","","","","","","","","","",""
"SOIL SCI
908","Dept. Total","195","3.356","41.5","11.8","13.3","4.6","3.6","1.5","1.5","14.9","",".",".","",".","5.6","1.0","0.5",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"908
SOIL SCI","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","7","3.471","57.1",".","42.9",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Sophomore","","30","3.092","50.0","10.0","16.7","6.7","6.7","6.7","3.3",".","",".",".","",".",".",".",".",".","."
"Junior","","27","3.440","59.3","14.8","18.5",".","3.7",".","3.7",".","",".",".","",".",".",".",".",".","."
"Senior","","49","3.301","51.0","10.2","12.2","14.3","8.2",".","2.0",".","",".",".","",".",".","2.0",".",".","."
"Undergraduates","","113","3.288","53.1","10.6","16.8","8.0","6.2","1.8","2.7",".","",".",".","",".",".","0.9",".",".","."
"Special","","3","***","","","","","","","","","","",".","",".",".",".","33.3",".","."
"Graduate","","79","3.651","26.6","13.9","7.6",".",".",".",".","36.7","",".",".","",".","13.9","1.3",".",".","."
"","Dept. Total","195","3.356","41.5","11.8","13.3","4.6","3.6","1.5","1.5","14.9","",".",".","",".","5.6","1.0","0.5",".","."
