"L&S","","","","","","","","","","","","","","","","","","","",""
"COMMUNICATION SCI & DISORD Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"252
CS&D","","","","","","","","","","","","","","","","","","","",""
"CS&D
Dept. Total
252","1323","3.708","68.0","15.8","8.8","3.1","0.8","0.7","0.1","1.8","",".",".","",".","0.2","0.6",".",".","."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"252
CS&D","","","","","","","","","","","","","","","","","","","",""
"Freshmen","34","3.456","14.7","70.6","8.8","2.9","2.9",".",".",".","",".",".","",".",".",".",".",".","."
"Sophomore","138","3.507","51.4","19.6","18.1","6.5","0.7","2.2","0.7","0.7","",".",".","",".",".",".",".",".","."
"Junior","208","3.605","59.6","19.7","12.0","5.8","1.0","1.9",".",".","",".",".","",".",".",".",".",".","."
"Senior","353","3.612","60.1","19.3","13.6","4.2","2.0","0.6",".","0.3","",".",".","",".",".",".",".",".","."
"Undergraduates","733","3.583","56.2","21.8","13.8","5.0","1.5","1.2","0.1","0.3","",".",".","",".",".",".",".",".","."
"Special","84","3.776","61.9","20.2","10.7","2.4",".",".",".","4.8","",".",".","",".",".",".",".",".","."
"Graduate","295","3.964","87.5","4.1","0.7","0.7",".",".",".","6.1","",".",".","",".","1.0",".",".",".","."
"Prof Yr 1","78","3.879","79.5","16.7","3.8",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Prof Yr 2","62","3.944","90.3","9.7",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Prof Yr 3","71","3.951","84.5","1.4","2.8",".",".",".",".",".","",".",".","",".",".","11.3",".",".","."
"Professionals","211","3.925","84.4","9.5","2.4",".",".",".",".",".","",".",".","",".",".","3.8",".",".","."
"Dept. Total","1323","3.708","68.0","15.8","8.8","3.1","0.8","0.7","0.1","1.8","",".",".","",".","0.2","0.6",".",".","."
