"CHEMISTRY","Section","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"224
CHEM","","","","","","","","","","","","","","","","","","","",""
"564","001","","8","3.188","25.0","12.5","50.0",".","12.5",".",".",".",".",".",".",".",".",".",".","."
"564","003","","7","3.286","57.1","14.3",".","14.3",".","14.3",".",".",".",".",".",".",".",".",".","."
"564","004","","10","3.200","30.0","20.0","20.0","20.0","10.0",".",".",".",".",".",".",".",".",".",".","."
"564","006","","7","2.857","14.3","14.3","28.6","14.3","28.6",".",".",".",".",".",".",".",".",".",".","."
"Physical Chemistry Lab","Course Total","","32","3.141","31.3","15.6","25.0","12.5","12.5","3.1",".",".",".",".",".",".",".",".",".","."
"565
Biophysical Chemistry","001","","80","2.756","16.3","12.5","20.0","18.8","27.5","5.0",".",".",".",".",".",".",".",".",".","."
"605
Spectrochemical Measuremts","001","","24","3.604","41.7","41.7","12.5","4.2",".",".",".",".",".",".",".",".",".",".",".","."
"607
Laboratory Safety","001","","76","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"613
Chemical Crystallography","001","","19","3.559","21.1","57.9","10.5",".",".",".",".","5.3","5.3",".",".",".",".",".",".","."
"623
Experimental Spectroscopy","001","","19","3.500","31.6","42.1","21.1","5.3",".",".",".",".",".",".",".",".",".",".",".","."
"626
Genomic Science","001","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"627
Protein Characterization","001","","10","3.760","80.0",".","20.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"628
Chem Instrumtn:Dsgn&Control","001","","19","3.684","57.9","21.1","21.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"635
Topics in Computational Chem","001","","8","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"636
Topics-Chem Instrumentatn: NMR","001","","16","3.688","56.3","25.0","18.8",".",".",".",".",".",".",".",".",".",".",".",".","."
"638
Topic-Instrmtn:Mass Spectrmtry","001","","8","3.938","87.5","12.5",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"653
Chem of Nanoscale Materials","001","","14","3.769","57.1","28.6","7.1",".",".",".",".","7.1",".",".",".",".",".",".",".","."
"664
Phys Chem of Macromolecules","001","","20","3.598","40.0","35.0","20.0",".",".",".",".",".",".",".",".",".",".",".","5.0","."
"665
Biophysical Chemistry","001","","11","3.545","45.5","18.2","36.4",".",".",".",".",".",".",".",".",".",".",".",".","."
"682","045","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"682","048","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"682","061","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"682","106","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"682","112","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"682","116","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Senior Honors Thesis","Course Total","","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"692
Senior Thesis","048","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","003","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"699","006","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"699","007","","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"699","009","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","012","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","015","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","016","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","020","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","021","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","025","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","029","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","031","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","034","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","036","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","039","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"699","044","","1","***","","","","","","","","","",".",".",".",".",".",".","."
