"MUSIC-PERFORMANCE","Section","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"664
MUS PERF","","","","","","","","","","","","","","","","","","","",""
"990","083","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Masters Recital","Course Total","","16","3.957","75.0","6.3",".",".",".",".",".",".",".",".",".",".","18.8",".",".","."
"999","010","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"999","019","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","020","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","025","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","026","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"999","027","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","029","","7","4.000","57.1",".",".",".",".",".",".",".",".",".",".",".","42.9",".",".","."
"999","032","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"999","033","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"999","035","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","040","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"999","047","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"999","050","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","059","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","061","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"999","063","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"999","073","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"999","083","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","089","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"999","120","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","126","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"999","129","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"999","147","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","159","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","163","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","173","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"DMA Recital","Course Total","","50","3.989","84.0","2.0",".",".",".",".",".",".",".",".",".",".","14.0",".",".","."
