"MED","","","","","","","","","","","","","","","","","","","",""
"POPULATION HEALTH SCIENCE Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"810
POP HLTH","","","","","","","","","","","","","","","","","","","",""
"POP HLTH
Dept. Total
810","789","3.622","51.2","26.5","12.3","2.0","0.9","0.3","0.3","4.3","",".",".","",".","0.5","1.4",".","0.4","."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"810
POP HLTH","","","","","","","","","","","","","","","","","","","",""
"Freshmen","2","***","","","","","","","","","","",".","",".",".",".",".",".","."
"Sophomore","21","3.500","38.1","23.8","28.6","4.8",".",".",".",".","",".",".","",".",".","4.8",".",".","."
"Junior","130","3.457","33.8","42.3","14.6","5.4","3.1",".","0.8",".","",".",".","",".",".",".",".",".","."
"Senior","194","3.548","41.8","35.1","19.6","2.6","0.5",".","0.5",".","",".",".","",".",".",".",".",".","."
"Undergraduates","347","3.509","38.3","37.2","18.4","3.7","1.4",".","0.6",".","",".",".","",".",".","0.3",".",".","."
"Special","23","3.705","56.5","21.7",".",".",".","4.3",".","8.7","",".",".","",".",".","8.7",".",".","."
"Graduate","120","3.608","34.2","22.5","9.2","2.5","0.8",".",".","25.0","",".",".","",".","3.3",".",".","2.5","."
"Prof Yr 1","43","3.967","97.7","2.3",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Prof Yr 2","8","3.647","50.0","25.0","12.5",".",".",".",".","12.5","",".",".","",".",".",".",".",".","."
"Prof Yr 3","20","3.940","90.0","10.0",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Prof Yr 4","228","3.769","67.1","18.9","9.2",".","0.4","0.4",".","0.4","",".",".","",".",".","3.5",".",".","."
"Professionals","299","3.789","72.6","16.1","7.4",".","0.3","0.3",".","0.7","",".",".","",".",".","2.7",".",".","."
"Dept. Total","789","3.622","51.2","26.5","12.3","2.0","0.9","0.3","0.3","4.3","",".",".","",".","0.5","1.4",".","0.4","."
