"BUS","","","","","","","","","","","","","","","","","","","","","",""
"ACCOUNTING AND INFO SYSTE","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"232
ACCT I S","","","","","","","","","","","","","","","","","","","","","",""
"ACCT I S
232","Dept. Total","2157","3.313","33.2","21.3","25.2","10.6","7.4","1.4","0.2","0.5","",".",".","",".","",".","0.0","0.0",".","0.0"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"232
ACCT I S","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","3","***","","","","","","","","","","",".","",".","",".",".",".",".","."
"Sophomore","","269","3.002","19.0","17.1","32.0","14.5","14.9","2.6",".",".","",".",".","",".","",".",".",".",".","."
"Junior","","748","3.110","22.1","23.1","26.9","15.1","10.3","2.0","0.3",".","",".",".","",".","",".",".","0.1",".","0.1"
"Senior","","761","3.489","43.1","20.8","21.0","8.3","5.0","0.9","0.3","0.5","",".",".","",".","",".","0.1",".",".","."
"Undergraduates","","1781","3.267","30.5","21.2","25.2","12.1","8.8","1.6","0.2","0.2","",".",".","",".","",".","0.1","0.1",".","0.1"
"Special","","22","3.024","27.3","4.5","31.8","18.2","9.1","4.5",".","4.5","",".",".","",".","",".",".",".",".","."
"Graduate","","352","3.584","47.2","23.3","25.0","2.6","0.3",".",".","1.7","",".",".","",".","",".",".",".",".","."
"Prof Yr 3","","2","***","","","","","","","","","","",".","",".","",".",".",".",".","."
"Professionals","","2","***","","","","","","","","","","",".","",".","",".",".",".",".","."
"","Dept. Total","2157","3.313","33.2","21.3","25.2","10.6","7.4","1.4","0.2","0.5","",".",".","",".","",".","0.0","0.0",".","0.0"
