"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"120
L SC COM","","","","","","","","","","","","","","","","","","","","","",""
"Research","Course Total","11","",".",".",".",".",".",".",".","100.0","",".",".","",".","",".",".",".",".","."
"Independent Research","999
025","2","***","","","","","","","","","","",".",".","",".","",".",".",".","."
"L SC COM
120","Dept. Total","700","3.577","52.6","20.4","12.3","3.3","4.0","0.9","0.3","2.1","",".","3.0","",".","",".","1.1",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"120
L SC COM","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","64","3.681","57.8","26.6","12.5","1.6","1.6",".",".",".","",".",".","",".","",".",".",".",".","."
"Sophomore","","120","3.568","59.2","22.5","9.2","2.5","3.3","1.7","1.7",".","",".",".","",".","",".",".",".",".","."
"Junior","","183","3.468","43.2","26.2","19.1","3.3","6.0","1.1",".",".","",".",".","",".","",".","1.1",".",".","."
"Senior","","250","3.570","56.0","18.8","12.8","4.8","4.8","0.8",".","0.4","",".",".","",".","",".","1.6",".",".","."
"Undergraduates","","617","3.550","53.0","22.5","13.9","3.6","4.5","1.0","0.3","0.2","",".",".","",".","",".","1.0",".",".","."
"Special","","4","***","","","","","","","","","","","25.0","",".","",".",".",".",".","."
"Graduate","","78","3.930","50.0","3.8",".","1.3",".",".",".","16.7","",".","25.6","",".","",".","2.6",".",".","."
"Prof Yr 3","","1","***","","","","","","","","","","",".","",".","",".",".",".",".","."
"Professionals","","1","***","","","","","","","","","","",".","",".","",".",".",".",".","."
"","Dept. Total","700","3.577","52.6","20.4","12.3","3.3","4.0","0.9","0.3","2.1","",".","3.0","",".","",".","1.1",".",".","."
